BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Io;MAFUIKE PATERA;IOPE1358S10058;Named formation;Complex crater;PE;MAFUIKE PATERA;Approuved by IAU in 1979;Demigoddess;Hawaii;Hawaiian;Not appliable;Not appliable;Not appliable;Not appliable;Hawaiian demigoddess whose fingers held fire.;100.58;100°34';-13.58;-13°35';153.93;???;Io;3574;Mafuike Patera;Mafuike Patera;Patera, paterae;PE;153.93;-13.58;100.58;-11.71;-15.63;102.28;98.9;Planetographic  +East  0 - 360;;Hawaiian demigoddess whose fingers held fire.;Oceania;Hawaii;Approved;1979;1;04.09.2009;
Io;MALIK PATERA;IOPE3415S23034;Named formation;Complex crater;PE;MALIK PATERA;Approuved by IAU in 1979;God;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian, Caananite sun god.;230.34;230°20';-34.15;-34°9';117.85;???;Io;3607;Malik Patera;Malik Patera;Patera, paterae;PE;117.85;-34.15;230.34;-32.63;-35.53;232.22;228.94;Planetographic  +East  0 - 360;;Babylonian, Caananite sun god.;Asia;Babylon;Approved;1979;27;04.09.2009;
Io;MAMA PATERA;IOPE1129S467;Named formation;Complex crater;PE;MAMA PATERA;Approuved by IAU in 1985;Deity;Colombia;Colombian;Not appliable;Not appliable;Not appliable;Not appliable;Chagaba (Chibcha, Colombia) word for sun.;4.67;4°40';-11.29;-11°17';13.84;???;Io;3614;Mama Patera;Mama Patera;Patera, paterae;PE;13.84;-11.29;4.67;-11.12;-11.45;4.86;4.46;Planetographic  +East  0 - 360;;Chagaba (Chibcha, Colombia) word for sun.;South and Central America;Colombia;Approved;1985;1;10.01.2006;
Io;MANUA PATERA;IOPE3591N3818;Named formation;Complex crater;PE;MANUA PATERA;Approuved by IAU in 1979;God;Hawaii;Hawaiian;Not appliable;Not appliable;Not appliable;Not appliable;Hawaiian sun god.;38.18;38°10';35.91;35°54';111.45;???;Io;3643;Manua Patera;Manua Patera;Patera, paterae;PE;111.45;35.91;38.18;37.55;34.26;40.14;36.21;Planetographic  +East  0 - 360;;Hawaiian sun god.;Oceania;Hawaii;Approved;1979;1;10.01.2006;
Io;MARDUK;IOER2964S15010;Named formation;Active volcanic center;ER;MARDUK;Approuved by IAU in 1979;God;Akkadia (Accadia);Akkadian (Accadian);Not appliable;Not appliable;Not appliable;Not appliable;Sumero-Akkadian fire god.;150.1;150°5';-29.64;-29°38';370.15;???;Io;3661;Marduk;Marduk;Eruptive center;ER;370.15;-29.64;150.1;-23.85;-34.31;155.69;145.11;Planetographic  +East  0 - 360;;Sumero-Akkadian fire god.;Asia;Akkadian (Accadian);Approved;1979;1;04.09.2009;
Io;MARDUK FLUCTUS;IOFL2680S14867;Named formation;Flow terrain;FL;MARDUK FLUCTUS;Approuved by IAU in 1997;God;Akkadia (Accadia);Akkadian (Accadian);Not appliable;Not appliable;Not appliable;Not appliable;Sumero-Akkadian fire god.;148.67;148°40';-26.8;-26°48';200;???;Io;3662;Marduk Fluctus;Marduk Fluctus;Fluctus, fluctÅ«s;FL;200;-26.8;148.67;-23.96;-28.98;152.14;145.32;Planetographic  +East  0 - 360;;Sumero-Akkadian fire god.;Asia;Akkadian (Accadian);Approved;1997;1;10.01.2006;
Io;MASAYA PATERA;IOPE2262S1542;Named formation;Complex crater;PE;MASAYA PATERA;Approuved by IAU in 1979;God;Nicaragua;Nicaraguaian;Not appliable;Not appliable;Not appliable;Not appliable;Nicaraguan smith god.;15.42;15°25';-22.62;-22°37';61.86;???;Io;3737;Masaya Patera;Masaya Patera;Patera, paterae;PE;61.86;-22.62;15.42;-21.71;-23.54;16.2;14.64;Planetographic  +East  0 - 360;;Nicaraguan smith god.;South and Central America;Nicaragua;Approved;1979;1;10.01.2006;
Io;MASUBI;IOER5029S30270;Named formation;Active volcanic center;ER;MASUBI;Approuved by IAU in 1979;God;Japan;Japanese;Not appliable;Not appliable;Not appliable;Not appliable;Japanese fire god.;302.7;302°41';-50.29;-50°17';509.1;???;Io;3744;Masubi;Masubi;Eruptive center;ER;509.1;-50.29;302.7;-42.28;-57.96;311.04;297.93;Planetographic  +East  0 - 360;;Japanese fire god.;Asia;Japan;Approved;1979;1;10.01.2006;
Io;MASUBI FLUCTUS;IOFL5089S30223;Named formation;Flow terrain;FL;MASUBI FLUCTUS;Approuved by IAU in 1997;God;Japan;Japanese;Not appliable;Not appliable;Not appliable;Not appliable;Japanese fire god.;302.23;302°13';-50.89;-50°53';499.94;???;Io;3745;Masubi Fluctus;Masubi Fluctus;Fluctus, fluctÅ«s;FL;499.94;-50.89;302.23;-42.38;-57.74;310.46;297.84;Planetographic  +East  0 - 360;;Japanese fire god.;Asia;Japan;Approved;1997;1;10.01.2006;
Io;MAUI;IOER1969N23772;Named formation;Active volcanic center;ER;MAUI;Approuved by IAU in 1979;Demigod;Hawaii;Hawaiian;Not appliable;Not appliable;Not appliable;Not appliable;Hawaiian demigod who sought fire from Mafuike.;237.72;237°43';19.69;19°41';109.89;???;Io;3753;Maui;Maui;Eruptive center;ER;109.89;19.69;237.72;20.86;17.7;239.39;236.8;Planetographic  +East  0 - 360;;Hawaiian demigod who sought fire from Mafuike.;Oceania;Hawaii;Approved;1979;1;04.09.2009;
Io;MAUI PATERA;IOPE1661N23577;Named formation;Complex crater;PE;MAUI PATERA;Approuved by IAU in 1979;Demigod;Hawaii;Hawaiian;Not appliable;Not appliable;Not appliable;Not appliable;Hawaiian demigod who sought fire from Mafuike.;235.77;235°46';16.61;16°36';38.12;???;Io;3754;Maui Patera;Maui Patera;Patera, paterae;PE;38.12;16.61;235.77;17.14;16.08;236.37;235.18;Planetographic  +East  0 - 360;;Hawaiian demigod who sought fire from Mafuike.;Oceania;Hawaii;Approved;1979;1;04.09.2009;
Io;[MAZDA CATENA];IOCA881S4672;Named formation;Craters chain;CA;[MAZDA CATENA];Approuved by IAU in 1979;God;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian sun god. (Changed to Mazda Paterae.);46.72;46°43';-8.81;-8°49';240.78;???;Io;3770;[Mazda Catena];Mazda Catena;Catena, catenae;CA;240.78;-8.81;46.72;-4.52;-10.41;49.04;42.98;Planetographic  +East  0 - 360;;Babylonian sun god. (Changed to Mazda Paterae.);Asia;Babylon;Dropped;1979;1;03.01.2007;
Io;MAZDA PATERAE;IOPE820S4699;Named formation;Complex crater;PE;MAZDA PATERAE;Approuved by IAU in 1979;God;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian sun god.;46.99;46°59';-8.2;-8°12';223;???;Io;14130;Mazda Paterae;Mazda Paterae;Patera, paterae;PE;223;-8.2;46.99;-4.89;-10.34;48.52;42.95;Planetographic  +East  0 - 360;;Babylonian sun god.;Asia;Babylon;Approved;1979;1;10.01.2006;
Io;MBALI PATERA;IOPE3143S35504;Named formation;Complex crater;PE;MBALI PATERA;Approuved by IAU in 1982;Deity;Pygmy people;Pygmy;Not appliable;Not appliable;Not appliable;Not appliable;Pygmy word representing fire itself.;355.04;355°2';-31.43;-31°26';49.8;???;Io;3773;Mbali Patera;Mbali Patera;Patera, paterae;PE;49.8;-31.43;355.04;-30.68;-32.16;355.86;354.22;Planetographic  +East  0 - 360;;Pygmy word representing fire itself.;Africa;Pygmy;Approved;1982;30;10.01.2006;
Io;MEDIA REGIO;IORE1062N30010;Named formation;Broad geographic region;RE;MEDIA REGIO;Approuved by IAU in 1979;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. Io passed through this part of Iran in her wanderings.;300.1;300°6';10.62;10°37';2627.92;???;Io;3793;Media Regio;Media Regio;Regio, regiones;RE;2627.92;10.62;300.1;38.99;-24.59;345.21;259.69;Planetographic  +East  0 - 360;;Greek. Io passed through this part of Iran in her wanderings.;Europe;Greek;Approved;1979;19;10.01.2006;
Io;MENAHKA PATERA;IOPE3134S1516;Named formation;Complex crater;PE;MENAHKA PATERA;Approuved by IAU in 1985;Deity;Mandan people;Mandan;Not appliable;Not appliable;Not appliable;Not appliable;Mandan (USA) name for the sun.;15.16;15°9';-31.34;-31°20';19.23;???;Io;3833;Menahka Patera;Menahka Patera;Patera, paterae;PE;19.23;-31.34;15.16;-31.11;-31.5;15.45;14.78;Planetographic  +East  0 - 360;;Mandan (USA) name for the sun.;North America;Mandan;Approved;1985;26;10.01.2006;
Io;MENTU PATERA;IOPE701N22061;Named formation;Complex crater;PE;MENTU PATERA;Approuved by IAU in 2003;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian god of the rising sun.;220.61;220°36';7.01;7°0';101.65;???;Io;3845;Mentu Patera;Mentu Patera;Patera, paterae;PE;101.65;7.01;220.61;8.61;5.52;222.1;219.14;Planetographic  +East  0 - 360;;Egyptian god of the rising sun.;Africa;Egypt;Approved;2003;83;10.01.2006;
Io;MICHABO PATERA;IOPE113N19244;Named formation;Complex crater;PE;MICHABO PATERA;Approuved by IAU in 2003;Hero;Algonquin people;Algonquin;Not appliable;Not appliable;Not appliable;Not appliable;Algonquin lord of eastern light, thunder, and wind.;192.44;192°26';1.13;1°7';96.7;???;Io;3879;Michabo Patera;Michabo Patera;Patera, paterae;PE;96.7;1.13;192.44;2.79;-0.17;193.26;191.02;Planetographic  +East  0 - 360;;Algonquin lord of eastern light, thunder, and wind.;North America;Algonquin;Approved;2003;83;10.01.2006;
Io;MIHR PATERA;IOPE1646S5458;Named formation;Complex crater;PE;MIHR PATERA;Approuved by IAU in 1979;God;Armenia;Armenian;Not appliable;Not appliable;Not appliable;Not appliable;Armenian fire god.;54.58;54°34';-16.46;-16°28';58.71;???;Io;3889;Mihr Patera;Mihr Patera;Patera, paterae;PE;58.71;-16.46;54.58;-15.57;-17.38;55.55;53.71;Planetographic  +East  0 - 360;;Armenian fire god.;Asia;Armenian;Approved;1979;27;10.01.2006;
Io;MITHRA PATERA;IOPE5904S9352;Named formation;Complex crater;PE;MITHRA PATERA;Approuved by IAU in 1985;God;Persia;Persian;Not appliable;Not appliable;Not appliable;Not appliable;Persian god of light.;93.52;93°31';-59.04;-59°2';32.16;???;Io;3933;Mithra Patera;Mithra Patera;Patera, paterae;PE;32.16;-59.04;93.52;-58.59;-59.37;94.39;92.44;Planetographic  +East  0 - 360;;Persian god of light.;Asia;Persian;Approved;1985;1;04.09.2009;
Io;MONAN MONS;IOMO1554N25580;Named formation;Mountains;MO;MONAN MONS;Approuved by IAU in 2006;God;Brazil;Brazilian;Not appliable;Not appliable;Not appliable;Not appliable;Brazilian god who destroyed the world with fire and flood.;255.8;255°48';15.54;15°32';293.77;???;Io;3962;Monan Mons;Monan Mons;Mons, montes;MO;293.77;15.54;255.8;19.43;10.26;258.38;253.22;Planetographic  +East  0 - 360;;Brazilian god who destroyed the world with fire and flood.;South and Central America;Brazil;Approved;2006;83;10.01.2006;
Io;MONAN PATERA;IOPE1982N25519;Named formation;Complex crater;PE;MONAN PATERA;Approuved by IAU in 1997;God;Brazil;Brazilian;Not appliable;Not appliable;Not appliable;Not appliable;Brazilian god who destroyed the world with fire and flood.;255.19;255°11';19.82;19°49';137.49;???;Io;3963;Monan Patera;Monan Patera;Patera, paterae;PE;137.49;19.82;255.19;20.57;18.61;257.38;252.94;Planetographic  +East  0 - 360;;Brazilian god who destroyed the world with fire and flood.;South and Central America;Brazil;Approved;1997;83;10.01.2006;
Io;MONGIBELLO MONS;IOMO2267N29295;Named formation;Mountains;MO;MONGIBELLO MONS;Approuved by IAU in 2000;Not appliable;Italy;Italian;Not appliable;Not appliable;Not appliable;Not appliable;Name for Mt. Etna, site of Vulcan's forge in Dante's "The Inferno." Thunderbolts from here killed Capaneus, the great blasphemer.;292.95;292°56';22.67;22°40';214.57;???;Io;3966;Mongibello Mons;Mongibello Mons;Mons, montes;MO;214.57;22.67;292.95;25.47;19.33;294.97;290.48;Planetographic  +East  0 - 360;;Name for Mt. Etna, site of Vulcan's forge in Dante's "The Inferno." Thunderbolts from here killed Capaneus, the great blasphemer.;Europe;Italy;Approved;2000;156;10.01.2006;
Io;MULUNGU PATERA;IOPE1729N14212;Named formation;Complex crater;PE;MULUNGU PATERA;Approuved by IAU in 1997;God;Africa;African;Not appliable;Not appliable;Not appliable;Not appliable;African thunder god.;142.12;142°7';17.29;17°17';64.78;???;Io;4066;Mulungu Patera;Mulungu Patera;Patera, paterae;PE;64.78;17.29;142.12;18.23;16.4;143.01;141.23;Planetographic  +East  0 - 360;;African thunder god.;;;Approved;1997;83;10.01.2006;
Io;MYCENAE REGIO;IORE3660S19505;Named formation;Broad geographic region;RE;MYCENAE REGIO;Approuved by IAU in 1979;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. in some legends, Io was transformed there.;195.05;195°3';-36.6;-36°36';594.01;???;Io;4085;Mycenae Regio;Mycenae Regio;Regio, regiones;RE;594.01;-36.6;195.05;-29.45;-42.76;206.18;183.92;Planetographic  +East  0 - 360;;Greek. in some legends, Io was transformed there.;Europe;Greek;Approved;1979;19;10.01.2006;
Io;NAMARRKUN PATERA;IOPE1006N18448;Named formation;Complex crater;PE;NAMARRKUN PATERA;Approuved by IAU in 2000;Hero;Australia;Australia;Not appliable;Not appliable;Not appliable;Not appliable;Australian "lightening man" who made lightening and thunder by striking clouds with stone axes attached to his elbows and knees.;184.48;184°28';10.06;10°3';17.02;???;Io;4124;Namarrkun Patera;Namarrkun Patera;Patera, paterae;PE;17.02;10.06;184.48;10.25;9.82;184.72;184.2;Planetographic  +East  0 - 360;;Australian "lightening man" who made lightening and thunder by striking clouds with stone axes attached to his elbows and knees.;Oceania;Australia;Approved;2000;158;10.01.2006;
Io;NEMEA PLANUM;IOPM7233S9418;Named formation;Plateau or elevated plain;PM;NEMEA PLANUM;Approuved by IAU in 1979;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. where Io was turned into a cow by Zeus and given to Hera.;94.18;94°10';-72.33;-72°20';888.5;???;Io;4203;Nemea Planum;Nemea Planum;Planum, plana;PM;888.5;-72.33;94.18;-61.01;-76.95;118.21;44.47;Planetographic  +East  0 - 360;;Greek. where Io was turned into a cow by Zeus and given to Hera.;Europe;Greek;Approved;1979;19;04.09.2009;
Io;NILE MONTES;IOMO5365N10954;Named formation;Mountains;MO;NILE MONTES;Approuved by IAU in 1997;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Where Zeus restored Io to her human form.;109.54;109°32';53.65;53°38';417;???;Io;4270;Nile Montes;Nile Montes;Mons, montes;MO;417;53.65;109.54;59.92;47.42;114.32;102.62;Planetographic  +East  0 - 360;;Where Zeus restored Io to her human form.;Europe;Greek;Approved;1997;33;10.01.2006;
Io;NINA PATERA;IOPE3815S19737;Named formation;Complex crater;PE;NINA PATERA;Approuved by IAU in 1979;God;Inca nation;Inca;Not appliable;Not appliable;Not appliable;Not appliable;Inca fire god.;197.37;197°22';-38.15;-38°9';43.51;???;Io;4287;Nina Patera;Nina Patera;Patera, paterae;PE;43.51;-38.15;197.37;-37.53;-38.73;198.13;196.55;Planetographic  +East  0 - 360;;Inca fire god.;South and Central America;Inca;Approved;1979;1;04.09.2009;
Io;NINURTA PATERA;IOPE1679S4481;Named formation;Complex crater;PE;NINURTA PATERA;Approuved by IAU in 1985;God;Babylon;Babylonian;Not appliable;Not appliable;Not appliable;Not appliable;Babylonian god of the spring sun.;44.81;44°48';-16.79;-16°47';82.86;???;Io;4301;Ninurta Patera;Ninurta Patera;Patera, paterae;PE;82.86;-16.79;44.81;-15.64;-17.82;46.07;43.45;Planetographic  +East  0 - 360;;Babylonian god of the spring sun.;Asia;Babylon;Approved;1985;1;10.01.2006;
Io;NUSKU PATERA;IOPE6496S35639;Named formation;Complex crater;PE;NUSKU PATERA;Approuved by IAU in 1979;God;Assyria;Assyria;Not appliable;Not appliable;Not appliable;Not appliable;Assyrian fire god.;356.39;356°23';-64.96;-64°58';127.99;???;Io;4363;Nusku Patera;Nusku Patera;Patera, paterae;PE;127.99;-64.96;356.39;-62.85;-66.8;358.67;353.21;Planetographic  +East  0 - 360;;Assyrian fire god.;Asia;Assyrian;Approved;1979;1;04.09.2009;
Io;NYAMBE PATERA;IOPE32N1684;Named formation;Complex crater;PE;NYAMBE PATERA;Approuved by IAU in 1979;God;Zambia;Zambian;Not appliable;Not appliable;Not appliable;Not appliable;Zambezi sun god.;16.84;16°50';0.32;0°19';56.64;???;Io;4371;Nyambe Patera;Nyambe Patera;Patera, paterae;PE;56.64;0.32;16.84;1.12;-0.29;17.47;16.02;Planetographic  +East  0 - 360;;Zambezi sun god.;Africa;Zambia;Approved;1979;1;10.01.2006;
Io;OT MONS;IOMO428N14424;Named formation;Mountains;MO;OT MONS;Approuved by IAU in 2000;Goddess;Mongolia;Mongolian;Not appliable;Not appliable;Not appliable;Not appliable;Mongolian fire and marriage goddess.;144.24;144°14';4.28;4°16';167.38;???;Io;4516;Ot Mons;Ot Mons;Mons, montes;MO;167.38;4.28;144.24;6.34;1.63;146.18;142.15;Planetographic  +East  0 - 360;;Mongolian fire and marriage goddess.;Asia;Mongolia;Approved;2000;127;10.01.2006;
Io;OT PATERA;IOPE114S14262;Named formation;Complex crater;PE;OT PATERA;Approuved by IAU in 2000;Goddess;Mongolia;Mongolian;Not appliable;Not appliable;Not appliable;Not appliable;Mongolian fire and marriage goddess.;142.62;142°37';-1.14;-1°8';50.07;???;Io;4517;Ot Patera;Ot Patera;Patera, paterae;PE;50.07;-1.14;142.62;-0.27;-1.81;143.12;142.23;Planetographic  +East  0 - 360;;Mongolian fire and marriage goddess.;Asia;Mongolia;Approved;2000;127;10.01.2006;
Io;PAIVE PATERA;IOPE4569S145;Named formation;Complex crater;PE;PAIVE PATERA;Approuved by IAU in 1985;God;Lapp people;Lapp;Not appliable;Not appliable;Not appliable;Not appliable;Saami-Lapp sun god.;1.45;1°27';-45.69;-45°41';57.42;???;Io;4889;Paive Patera;Paive Patera;Patera, paterae;PE;57.42;-45.69;1.45;-44.86;-46.55;2.69;0.25;Planetographic  +East  0 - 360;;Saami-Lapp sun god.;Europe;Lapp;Approved;1985;30;11/17/08;
Io;PAN MENSA;IOMN5180S32914;Named formation;Plateau with cliffs;MN;PAN MENSA;Approuved by IAU in 1985;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Father of Iynx.;329.14;329°8';-51.8;-51°48';287.48;???;Io;4571;Pan Mensa;Pan Mensa;Mensa, mensae;MN;287.48;-51.8;329.14;-47.26;-56.22;333.23;322.3;Planetographic  +East  0 - 360;;Father of Iynx.;Europe;Greek;Approved;1985;19;04.09.2009;
Io;PAUTIWA PATERA;IOPE3420S1441;Named formation;Complex crater;PE;PAUTIWA PATERA;Approuved by IAU in 1985;Deity;Hopi people;Hopi;Not appliable;Not appliable;Not appliable;Not appliable;Hopi (USA) name for the sun.;14.41;14°24';-34.2;-34°12';7.52;???;Io;4614;Pautiwa Patera;Pautiwa Patera;Patera, paterae;PE;7.52;-34.2;14.41;-34.08;-34.3;14.54;14.27;Planetographic  +East  0 - 360;;Hopi (USA) name for the sun.;North America;Hopi;Approved;1985;27;10.01.2006;
Io;PELE;IOER1871S10472;Named formation;Active volcanic center;ER;PELE;Approuved by IAU in 1979;Goddess;Hawaii;Hawaiian;Not appliable;Not appliable;Not appliable;Not appliable;Hawaiian goddess of the volcano.;104.72;104°43';-18.71;-18°43';0;???;Io;4638;Pele;Pele;Eruptive center;ER;0;-18.71;104.72;;;;;Planetographic  +East  0 - 360;;Hawaiian goddess of the volcano.;Oceania;Hawaii;Approved;1979;1;04.09.2009;
Io;PILLAN MONS;IOMO802S11459;Named formation;Mountains;MO;PILLAN MONS;Approuved by IAU in 2006;God;Auracania;Auracanian;Not appliable;Not appliable;Not appliable;Not appliable;Araucanian thunder, fire, and volcano god.;114.59;114°35';-8.02;-8°1';201.09;???;Io;4728;Pillan Mons;Pillan Mons;Mons, montes;MO;201.09;-8.02;114.59;-6.04;-10.91;117.16;111.28;Planetographic  +East  0 - 360;;Araucanian thunder, fire, and volcano god.;South and Central America;Auracanian;Approved;2006;1;10.01.2006;
Io;PILLAN PATERA;IOPE1230S11671;Named formation;Complex crater;PE;PILLAN PATERA;Approuved by IAU in 1997;God;Auracania;Auracanian;Not appliable;Not appliable;Not appliable;Not appliable;Araucanian thunder, fire, and volcano god.;116.71;116°42';-12.3;-12°18';68.92;???;Io;4729;Pillan Patera;Pillan Patera;Patera, paterae;PE;68.92;-12.3;116.71;-11.4;-13.33;117.61;115.7;Planetographic  +East  0 - 360;;Araucanian thunder, fire, and volcano god.;South and Central America;Auracanian;Approved;1997;1;10.01.2006;
Io;PODJA PATERA;IOPE1850S5525;Named formation;Complex crater;PE;PODJA PATERA;Approuved by IAU in 1985;Deity;Tungu people;Tungu;Not appliable;Not appliable;Not appliable;Not appliable;Tungu spirit who keeps the fire.;55.25;55°15';-18.5;-18°30';69.61;???;Io;4772;Podja Patera;Podja Patera;Patera, paterae;PE;69.61;-18.5;55.25;-17.55;-19.45;56.34;54.17;Planetographic  +East  0 - 360;;Tungu spirit who keeps the fire.;Asia;Tungu;Approved;1985;51;12/30/08;
Io;PROMETHEUS;IOER152S20606;Named formation;Active volcanic center;ER;PROMETHEUS;Approuved by IAU in 1979;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek fire god.;206.06;206°3';-1.52;-1°31';438.79;???;Io;4836;Prometheus;Prometheus;Eruptive center;ER;438.79;-1.52;206.06;5;-8;212.68;199.42;Planetographic  +East  0 - 360;;Greek fire god.;Europe;Greek;Approved;1979;1;04.09.2009;
Io;PROMETHEUS MENSA;IOMN249S20783;Named formation;Plateau with cliffs;MN;PROMETHEUS MENSA;Approuved by IAU in 2006;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek fire god.;207.83;207°49';-2.49;-2°29';178.7;???;Io;4837;Prometheus Mensa;Prometheus Mensa;Mensa, mensae;MN;178.7;-2.49;207.83;0.32;-5.18;209.07;206.5;Planetographic  +East  0 - 360;;Greek fire god.;Europe;Greek;Approved;2006;1;10.01.2006;
Io;PROMETHEUS PATERA;IOPE64S20759;Named formation;Complex crater;PE;PROMETHEUS PATERA;Approuved by IAU in Jul 3, 2007;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek fire god.;207.59;207°35';-0.64;0°38';28.27;???;Io;14297;Prometheus Patera;Prometheus Patera;Patera, paterae;PE;28.27;-0.64;207.59;-0.3;-1.09;207.94;207.17;Planetographic  +East  0 - 360;;Greek fire god.;Europe;Greek;Approved;Jul 3, 2007;1;07.03.2007;
Io;PURGINE PATERA;IOPE237S6274;Named formation;Complex crater;PE;PURGINE PATERA;Approuved by IAU in 1985;God;Mordvinia (Russia);Mordvinian;Not appliable;Not appliable;Not appliable;Not appliable;Mordvinian (Russia) thunder god.;62.74;62°44';-2.37;-2°22';18.48;???;Io;4875;Purgine Patera;Purgine Patera;Patera, paterae;PE;18.48;-2.37;62.74;-2.11;-2.63;63.03;62.46;Planetographic  +East  0 - 360;;Mordvinian (Russia) thunder god.;Europe;Mordvinian;Approved;1985;51;12/30/08;
Io;PYERUN PATERA;IOPE5565S10894;Named formation;Complex crater;PE;PYERUN PATERA;Approuved by IAU in 1985;God;Slavic people;Slavic;Not appliable;Not appliable;Not appliable;Not appliable;Slavonic god of thunder.;108.94;108°56';-55.65;-55°39';56.93;???;Io;4880;Pyerun Patera;Pyerun Patera;Patera, paterae;PE;56.93;-55.65;108.94;-55.09;-56.26;110.57;107.41;Planetographic  +East  0 - 360;;Slavonic god of thunder.;Europe;Slavic;Approved;1985;1;04.09.2009;
Io;RADEGAST PATERA;IOPE2781S20001;Named formation;Complex crater;PE;RADEGAST PATERA;Approuved by IAU in 2003;Hero;Slavic people;Slavic;Not appliable;Not appliable;Not appliable;Not appliable;West Slavic maker of thunder and lightning.;200.01;200°0';-27.81;-27°49';25.75;???;Io;4917;Radegast Patera;Radegast Patera;Patera, paterae;PE;25.75;-27.81;200.01;-27.48;-28.19;200.44;199.58;Planetographic  +East  0 - 360;;West Slavic maker of thunder and lightning.;Europe;Slavic;Approved;2003;83;10.01.2006;
Io;RA PATERA;IOPE859S3518;Named formation;Complex crater;PE;RA PATERA;Approuved by IAU in 1979;God;Egypt;Egyptian;Not appliable;Not appliable;Not appliable;Not appliable;Egyptian sun god.;35.18;35°10';-8.59;-8°35';41.19;???;Io;4907;Ra Patera;Ra Patera;Patera, paterae;PE;41.19;-8.59;35.18;-7.94;-9.23;35.63;34.73;Planetographic  +East  0 - 360;;Egyptian sun god.;Africa;Egypt;Approved;1979;1;10.01.2006;
Io;RAROG PATERA;IOPE4163S5570;Named formation;Complex crater;PE;RAROG PATERA;Approuved by IAU in 2006;Deity;Czechoslovakia;Czechoslovakian;Not appliable;Not appliable;Not appliable;Not appliable;Czech fire deity.;55.7;55°42';-41.63;-41°38';102.94;???;Io;4950;Rarog Patera;Rarog Patera;Patera, paterae;PE;102.94;-41.63;55.7;-40.44;-42.84;57.68;53.37;Planetographic  +East  0 - 360;;Czech fire deity.;Europe;Czechoslovakia;Approved;2006;65;10.01.2006;
Io;RATA MONS;IOMO3640S15874;Named formation;Mountains;MO;RATA MONS;Approuved by IAU in 1997;Hero;New Zealand;New Zealander;Not appliable;Not appliable;Not appliable;Not appliable;MÄori sun hero.;158.74;158°44';-36.4;-36°24';167.87;???;Io;4953;Rata Mons;Rata Mons;Mons, montes;MO;167.87;-36.4;158.74;-34.1;-39.06;160.81;156.43;Planetographic  +East  0 - 360;;MÄori sun hero.;Oceania;New Zealand;Approved;1997;83;12.01.2010;
Io;RATA PATERA;IOPE3560S16031;Named formation;Complex crater;PE;RATA PATERA;Approuved by IAU in 1997;Hero;New Zealand;New Zealander;Not appliable;Not appliable;Not appliable;Not appliable;MÄori sun hero.;160.31;160°18';-35.6;-35°36';47.33;???;Io;4954;Rata Patera;Rata Patera;Patera, paterae;PE;47.33;-35.6;160.31;-34.97;-36.22;160.97;159.69;Planetographic  +East  0 - 360;;MÄori sun hero.;Oceania;New Zealand;Approved;1997;83;12.01.2010;
Io;REIDEN PATERA;IOPE1330S12453;Named formation;Complex crater;PE;REIDEN PATERA;Approuved by IAU in 1979;God;Japan;Japanese;Not appliable;Not appliable;Not appliable;Not appliable;Japanese thunder god.;124.53;124°31';-13.3;-13°18';77.67;???;Io;4982;Reiden Patera;Reiden Patera;Patera, paterae;PE;77.67;-13.3;124.53;-12.39;-14.22;125.68;123.38;Planetographic  +East  0 - 360;;Japanese thunder god.;Asia;Japan;Approved;1979;24;04.09.2009;
Io;RESHEF PATERA;IOPE2770N20195;Named formation;Complex crater;PE;RESHEF PATERA;Approuved by IAU in 2006;God;Phoenicia;Phoenician;Not appliable;Not appliable;Not appliable;Not appliable;Phoenician god of lightning, sun, and thunder.;201.95;201°56';27.7;27°42';59.18;???;Io;5000;Reshef Patera;Reshef Patera;Patera, paterae;PE;59.18;27.7;201.95;28.48;26.84;202.76;201.2;Planetographic  +East  0 - 360;;Phoenician god of lightning, sun, and thunder.;Asia;Phoenician;Approved;2006;83;10.01.2006;
