BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Mars;CALAMAR;MAAA1848N30513;Named formation;Crater;AA;CALAMAR;Approved by IAU on 1988;Not appliable;Colombia;Colombian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Colombia.;305,13;305 ° 8 ' ;18,48;18 ° 29 '  North;mc10;7,21;7,21;Mars;969;Calamar;Calamar;Crater, craters;AA;7.21;18.48;305.13;18.54;18.42;305.2;305.07;Planetographic  +East  0 - 360;mc10;Town in Colombia.;South et Central America;Colombia;Approved;1988;36;11/17/10
Mars;CALBE;MAAA2540S33113;Named formation;Crater;AA;CALBE;Approved by IAU on 1976;Not appliable;Germany;German;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Germany.;331,13;331 ° 8 ' ;-25,40;25 ° 24 '  South;mc19;13,14;13,14;Mars;970;Calbe;Calbe;Crater, craters;AA;13.14;-25.4;331.13;-25.29;-25.51;331.25;331,00;Planetographic  +East  0 - 360;mc19;Town in Germany.;Europe;Germany;Approved;1976;36;11/17/10
Mars;CALYDON FOSSA;MAFO752S27202;Named formation;Long and narrow depression;FO;CALYDON FOSSA;Approved by IAU on 1982;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;The son of Ares and Astynome.;272,02;272 ° 1 ' ;-7,52;7 ° 31 '  South;mc18;351.25;???;Mars;981;Calydon Fossa;Calydon Fossa;Fossa, fossae;FO;351.25;-7.52;272.02;-7.47;-7.59;274.97;269.05;Planetographic  +East  0 - 360;mc18;The son of Ares and Astynome.;Europe;Greek;Approved;1982;57;10/01/2006
Mars;CAMARGO;MAAA1790N10964;Named formation;Crater;AA;CAMARGO;Approved by IAU on 1988;Not appliable;Bolivia;Bolivian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Bolivia.;109,64;109 ° 38 ' ;17,90;17 ° 54 '  North;mc14;4,77;4,77;Mars;982;Camargo;Camargo;Crater, craters;AA;4.77;17.9;109.64;17.94;17.86;109.68;109.6;Planetographic  +East  0 - 360;mc14;Town in Bolivia.;South et Central America;Bolivie;Approved;1988;36;11/17/10
Mars;CAMICHEL;MAAA229N30839;Named formation;Crater;AA;CAMICHEL;Approved by IAU on Nov 26, 2012;Astronomer;France;French;20;20th century;???;1907;???;2003;;308,39;308 ° 23 ' ;2,29;2 ° 17 '  North;mc10;65,26;65,26;Mars;15066;Camichel;Camichel;Crater, craters;AA;65.26;2.29;308.39;2.85;1.73;308.93;307.85;Planetographic  +East  0 - 360;mc10;"Henri; French astronomer (1907-2003).";Europe;France;Approved;Nov 26, 2012;286;11/26/12
Mars;CAMILING;MAAA72S32200;Named formation;Crater;AA;CAMILING;Approved by IAU on 1976;Not appliable;Philippines;Philippine;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in the Philippines.;322,00;322 ° 0 ' ;-0,72;0 ° 43 '  South;mc19;21,91;21,91;Mars;987;Camiling;Camiling;Crater, craters;AA;21.91;-0.72;322,00;-0.54;-0.91;322.19;321.82;Planetographic  +East  0 - 360;mc19;Town in the Philippines.;Asia;Philippines;Approved;1976;36;11/17/10
Mars;CAMIRI;MAAA4499S31783;Named formation;Crater;AA;CAMIRI;Approved by IAU on 1976;Not appliable;Bolivia;Bolivian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Bolivia.;317,83;317 ° 50 ' ;-44,99;44 ° 59 '  South;mc26;31,36;31,36;Mars;988;Camiri;Camiri;Crater, craters;AA;31.36;-44.99;317.83;-44.73;-45.26;318.21;317.46;Planetographic  +East  0 - 360;mc26;Town in Bolivia.;South et Central America;Bolivie;Approved;1976;36;11/17/10
Mars;CAMPBELL;MAAA5457S16558;Named formation;Crater;AA;CAMPBELL William W.;Approved by IAU on 1973;Astronomer;U.S.A.;American;19;19th century;???;1862;???;1938;;165,58;165 ° 35 ' ;-54,57;54 ° 34 '  South;mc29;125,26;125,26;Mars;991;Campbell;Campbell;Crater, craters;AA;125.26;-54.57;165.58;-53.52;-55.63;167.39;163.78;Planetographic  +East  0 - 360;mc29;"John W.; Canadian physicist (1889-1955). William W.; American astronomer (1862-1938).";North America;American;Approved;1973;68;11/17/10
Mars;CAMPOS;MAAA2203S33219;Named formation;Crater;AA;CAMPOS;Approved by IAU on 1976;Not appliable;Brazil;Brazilean;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Brazil.;332,19;332 ° 11 ' ;-22,03;22 ° 2 '  South;mc19;8,25;8,25;Mars;992;Campos;Campos;Crater, craters;AA;8.25;-22.03;332.19;-21.96;-22.1;332.26;332.11;Planetographic  +East  0 - 360;mc19;Town in Brazil.;South et Central America;Brésil;Approved;1976;36;11/17/10
Mars;CAN;MAAA4854N34541;Named formation;Crater;AA;CAN;Approved by IAU on 1976;Not appliable;Turkey;Turkish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Turkey.;345,41;345 ° 25 ' ;48,54;48 ° 32 '  North;mc04;8,62;8,62;Mars;995;Can;Can;Crater, craters;AA;8.62;48.54;345.41;48.62;48.47;345.52;345.3;Planetographic  +East  0 - 360;mc04;Town in Turkey.;Asia;Turquie;Approved;1976;36;11/17/10
Mars;CANALA;MAAA2461N27992;Named formation;Crater;AA;CANALA;Approved by IAU on Jan 18, 2011;Not appliable;New Caledonia;New Caledonian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in New Caledonia.;279,92;279 ° 55 ' ;24,61;24 ° 37 '  North;mc10;12,00;12,00;Mars;14793;Canala;Canala;Crater, craters;AA;12,00;24.61;279.92;24.71;24.51;280.02;279.82;Planetographic  +East  0 - 360;mc10;Town in New Caledonia.;Oceania;New Caledonia;Approved;Jan 18, 2011;36;6/29/11
Mars;CANAS;MAAA3149S8986;Named formation;Crater;AA;CANAS;Approved by IAU on 1991;Not appliable;Puerto Rico;Puerto Rican;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Puerto Rico.;89,86;89 ° 52 ' ;-31,49;31 ° 29 '  South;mc28;41,52;41,52;Mars;1094;CaÃ±as;Canas;Crater, craters;AA;41.52;-31.49;89.86;-31.14;-31.84;90.27;89.45;Planetographic  +East  0 - 360;mc28;Town in Puerto Rico.;South et Central America;Puerto Rico;Approved;1991;74;11/17/10
Mars;CANAVERAL;MAAA4717N13583;Named formation;Crater;AA;CANAVERAL;Approved by IAU on 1979;Not appliable;U.S.A.;American;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;American launch site.;135,83;135 ° 50 ' ;47,17;47 ° 10 '  North;mc07;3,18;3,18;Mars;996;Canaveral;Canaveral;Crater, craters;AA;3.18;47.17;135.83;47.19;47.14;135.87;135.79;Planetographic  +East  0 - 360;mc07;American launch site.;North America;American;Approved;1979;36;11/17/10
Mars;CANBERRA;MAAA4754N13266;Named formation;Crater;AA;CANBERRA;Approved by IAU on 1979;Not appliable;Australia;Australian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Australian tracking site.;132,66;132 ° 40 ' ;47,54;47 ° 32 '  North;mc07;3,10;3,10;Mars;997;Canberra;Canberra;Crater, craters;AA;3.1;47.54;132.66;47.57;47.51;132.7;132.62;Planetographic  +East  0 - 360;mc07;Australian tracking site.;Oceania;Australia;Approved;1979;36;11/17/10
Mars;CANDOR;MAAL300N28500;Named formation;Albedo feature;AL;CANDOR;Approved by IAU on 1958;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"Means ""Blaze"" or ""White"" in Latin.";285,00;285 ° 0 ' ;3,00;3 ° 0 '  North;mc10;???;???;Mars;998;Candor;Candor;Formation à albédo;AL;0,00;3,00;285,00;;;;;Planetographic  +East  0 - 360;mc10;"Means ""Blaze"" or ""White"" in Latin.";Europe;Latin;Approved;1958;60;10/01/2006
Mars;CANDOR CHAOS;MACH702S28742;Named formation;Broken terrain;CH;CANDOR CHAOS;Approved by IAU on 1985;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;From albedo feature at 5N, 75W.;287,42;287 ° 25 ' ;-7,02;7 ° 1 '  South;mc18;???;???;Mars;999;Candor Chaos;Candor Chaos;Chaos, chaoses;CH;0,00;-7.02;287.42;-6.43;-7.69;288.3;286.71;Planetographic  +East  0 - 360;mc18;From albedo feature at 5N, 75W.;Europe;Latin;Approved;1985;57;10/01/2006
Mars;CANDOR CHASMA;MACM661S28922;Named formation;Elongated steep-sided depression;CM;CANDOR CHASMA;Approved by IAU on 1973;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;289,22;289 ° 13 ' ;-6,61;6 ° 37 '  South;mc18;810.61;???;Mars;1000;Candor Chasma;Candor Chasma;Chasma, chasmata;CM;810.61;-6.61;289.22;-4.33;-9.24;295.97;282.51;Planetographic  +East  0 - 360;mc18;Classical albedo feature name.;Europe;Latin;Approved;1973;57;10/01/2006
Mars;CANDOR COLLES;MACO671S28443;Named formation;Small hills;CO;CANDOR COLLES;Approved by IAU on Sep 18, 2012;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;284,43;284 ° 26 ' ;-6,71;6 ° 43 '  South;mc18;37.38;???;Mars;15034;Candor Colles;Candor Colles;Collis, colles;CO;37.38;-6.71;284.43;-6.65;-6.75;284.7;284.06;Planetographic  +East  0 - 360;mc18;Classical albedo feature name.;Europe;Latin;Approved;Sep 18, 2012;57;9/18/12
Mars;CANDOR LABES;MALA485S28401;Named formation;Landslide;LA;CANDOR LABES;Approved by IAU on 1988;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;From classical albedo feature at 5N, 75W.;284,01;284 ° 1 ' ;-4,85;4 ° 51 '  South;mc18;134.94;???;Mars;1001;Candor Labes;Candor Labes;Labes, labÄs;LA;134.94;-4.85;284.01;-4.49;-5.49;285.09;282.85;Planetographic  +East  0 - 360;mc18;From classical albedo feature at 5N, 75W.;Europe;Latin;Approved;1988;57;10/01/2006
Mars;CANDOR MENSA;MAMN634S28648;Named formation;Plateau surrounded with cliffs;MN;CANDOR MENSA;Approved by IAU on 1982;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature.;286,48;286 ° 29 ' ;-6,34;6 ° 20 '  South;mc18;116.56;???;Mars;1002;Candor Mensa;Candor Mensa;Mensa, mensae;MN;116.56;-6.34;286.48;-5.39;-7.36;286.92;285.63;Planetographic  +East  0 - 360;mc18;Classical albedo feature.;Europe;Latin;Approved;1982;57;10/01/2006
Mars;CANGWU;MAAA4218N27041;Named formation;Crater;AA;CANGWU;Approved by IAU on 1991;Not appliable;China;Chinese;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in China.;270,41;270 ° 25 ' ;42,18;42 ° 11 '  North;mc03;13,64;13,64;Mars;1003;Cangwu;Cangwu;Crater, craters;AA;13.64;42.18;270.41;42.3;42.07;270.57;270.26;Planetographic  +East  0 - 360;mc03;Town in China.;Asia;China;Approved;1991;36;11/17/10
Mars;CANILLO;MAAA1035N11648;Named formation;Crater;AA;CANILLO;Approved by IAU on Jul 1, 2009;Not appliable;Andorra;Andorran;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Andorra. ;116,48;116 ° 29 ' ;10,35;10 ° 21 '  North;mc14;33,93;33,93;Mars;14569;Canillo;Canillo;Crater, craters;AA;33.93;10.35;116.48;10.64;10.06;116.77;116.19;Planetographic  +East  0 - 360;mc14;Town in Andorra. ;Europe;Andorra;Approved;Jul 1, 2009;36;11/17/10
Mars;CANKUZO;MAAA1963S5203;Named formation;Crater;AA;CANKUZO;Approved by IAU on Mar 4, 2010;Not appliable;Burundi;Burundian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Burundi.;52,03;52 ° 2 ' ;-19,63;19 ° 38 '  South;mc21;48,45;48,45;Mars;14651;Cankuzo;Cankuzo;Crater, craters;AA;48.45;-19.63;52.03;-19.22;-20.05;52.47;51.6;Planetographic  +East  0 - 360;mc21;Town in Burundi.;Africa;Burundi;Approved;Mar 4, 2010;36;11/17/10
Mars;CANSO;MAAA2159N29938;Named formation;Crater;AA;CANSO;Approved by IAU on 1988;Not appliable;Canada;Canadian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Nova Scotia, Canada.;299,38;299 ° 23 ' ;21,59;21 ° 35 '  North;mc10;26,42;26,42;Mars;1006;Canso;Canso;Crater, craters;AA;26.42;21.59;299.38;21.82;21.37;299.61;299.13;Planetographic  +East  0 - 360;mc10;Town in Nova Scotia, Canada.;North America;Canada;Approved;1988;36;11/17/10
Mars;CANTOURA;MAAA1501N30828;Named formation;Crater;AA;CANTOURA;Approved by IAU on 1988;Not appliable;Venezuela;Venezuelan;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Venezuela.;308,28;308 ° 17 ' ;15,01;15 ° 1 '  North;mc10;51,59;51,59;Mars;1009;Cantoura;Cantoura;Crater, craters;AA;51.59;15.01;308.28;15.34;14.67;308.73;307.83;Planetographic  +East  0 - 360;mc10;Town in Venezuela.;South et Central America;Venezuela;Approved;1988;36;10/11/2011
Mars;CAPEN;MAAA666N1431;Named formation;Crater;AA;CAPEN Charles F.;Approved by IAU on Jan 2, 2008;Astronomer;U.S.A.;American;20;20th century;???;1926;???;1986;;14,31;14 ° 19 ' ;6,66;6 ° 40 '  North;mc12;68,99;68,99;Mars;14327;Capen;Capen;Crater, craters;AA;68.99;6.66;14.31;7.25;6.07;14.9;13.73;Planetographic  +East  0 - 360;mc12;"Charles F., Jr; American astronomer (1926-1986).";North America;American;Approved;Jan 2, 2008;207;11/17/10
Mars;CAPRI CHASMA;MACM837S31793;Named formation;Elongated steep-sided depression;CM;CAPRI CHASMA;Approved by IAU on 1973;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;317,93;317 ° 56 ' ;-8,37;8 ° 22 '  South;mc19;1471.56;???;Mars;1012;Capri Chasma;Capri Chasma;Chasma, chasmata;CM;1471.56;-8.37;317.93;-1.89;-15.17;325.5;307.31;Planetographic  +East  0 - 360;mc19;Classical albedo feature name.;Europe;Latin;Approved;1973;57;10/01/2006
Mars;CAPRI MENSA;MAMN1389S31281;Named formation;Plateau surrounded with cliffs;MN;CAPRI MENSA;Approved by IAU on 2003;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;312,81;312 ° 49 ' ;-13,89;13 ° 53 '  South;mc18;282.35;???;Mars;1013;Capri Mensa;Capri Mensa;Mensa, mensae;MN;282.35;-13.89;312.81;-12.3;-15.31;315.21;310.23;Planetographic  +East  0 - 360;mc18;Classical albedo feature name.;Europe;Latin;Approved;2003;71;10/01/2006
Mars;CARTAGO;MAAA2350S34203;Named formation;Crater;AA;CARTAGO;Approved by IAU on 1976;Not appliable;Costa Rica;Costa Rican;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Costa Rica.;342,03;342 ° 2 ' ;-23,50;23 ° 30 '  South;mc19;36,57;36,57;Mars;1034;Cartago;Cartago;Crater, craters;AA;36.57;-23.5;342.03;-23.19;-23.81;342.37;341.7;Planetographic  +East  0 - 360;mc19;Town in Costa Rica.;South et Central America;Costa Rica;Approved;1976;36;11/17/10
Mars;CASIUS;MAAL4000N10000;Named formation;Albedo feature;AL;CASIUS;Approved by IAU on 1958;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"Epithet of Zeus; for his two sanctuaries in Egypt/Arabia and Syria.";100,00;100 ° 0 ' ;40,00;40 ° 0 '  North;mc06;???;???;Mars;1041;Casius;Casius;Formation à albédo;AL;0,00;40,00;100,00;;;;;Planetographic  +East  0 - 360;mc06;"Epithet of Zeus; for his two sanctuaries in Egypt/Arabia and Syria.";Europe;Latin;Approved;1958;60;10/01/2006
Mars;CASSINI;MAAA2360N3211;Named formation;Crater;AA;CASSINI Giovanni;Approved by IAU on 1973;Astronomer;Italy;Italian;17;17th century;???;1625;???;1712;;32,11;32 ° 7 ' ;23,60;23 ° 36 '  North;mc12;408,23;408,23;Mars;1046;Cassini;Cassini;Crater, craters;AA;408.23;23.6;32.11;27.07;20.13;35.86;28.36;Planetographic  +East  0 - 360;mc12;"Giovanni; Italian astronomer (1625-1712).";Europe;Italie;Approved;1973;68;11/17/10
Mars;CASTRIL;MAAA1487S17530;Named formation;Crater;AA;CASTRIL;Approved by IAU on 2006;Not appliable;Spain;Spanish;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Spain.;175,30;175 ° 18 ' ;-14,87;14 ° 52 '  South;mc23;2,19;2,19;Mars;1051;Castril;Castril;Crater, craters;AA;2.19;-14.87;175.3;-14.85;-14.88;175.32;175.28;Planetographic  +East  0 - 360;mc23;Town in Spain.;Europe;Espagne;Approved;2006;74;11/17/10
Mars;CAVE;MAAA2185N32436;Named formation;Crater;AA;CAVE;Approved by IAU on 1976;Not appliable;New Zealand;New Zealander;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in New Zealand.;324,36;324 ° 22 ' ;21,85;21 ° 51 '  North;mc11;8,20;8,20;Mars;1084;Cave;Cave;Crater, craters;AA;8.2;21.85;324.36;21.92;21.78;324.44;324.29;Planetographic  +East  0 - 360;mc11;Town in New Zealand.;Oceania;Nouvelle Zélande;Approved;1976;36;11/17/10
Mars;CAVI ANGUSTI;MACB7830S28525;Named formation;Irregular steep-sided depression;CB;CAVI ANGUSTI;Approved by IAU on 1976;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;285,25;285 ° 15 ' ;-78,30;78 ° 18 '  South;mc30;640.04;???;Mars;1088;Cavi Angusti;Cavi Angusti;Cavus, cavi;CB;640.04;-78.3;285.25;-72.78;-83.25;309.96;251.87;Planetographic  +East  0 - 360;mc30;Classical albedo feature name.;Europe;Greek;Approved;1976;57;10/01/2006
Mars;CAVI FRIGORES;MACB7910S30020;Named formation;Irregular steep-sided depression;CB;CAVI FRIGORES;Removed by IAU on 1988. Not in use;Not appliable;Ancient Roma;Roman;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;From classical albedo feature Polus Frigoris, at 84S, 30W. Name dropped Sept. 2006, and area covered by this feature included with Cavi Angusti. ;300,20;300 ° 12 ' ;-79,10;79 ° 6 '  South;mc30;228,00;???;Mars;1089;[Cavi FrigorÄs];Cavi Frigores;Cavus, cavi;CB;228,00;-79.1;300.2;-77.3;-81.1;308.1;293.1;Planetographic  +East  0 - 360;mc30;From classical albedo feature Polus Frigoris, at 84S, 30W. Name dropped Sept. 2006, and area covered by this feature included with Cavi Angusti. ;Europe;Roman;Dropped;1988;57;11/17/08
Mars;CAVI NOVI;MACB6750S3000;Named formation;Irregular steep-sided depression;CB;CAVI NOVI;Removed by IAU on 1976. Not in use;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"Classical albedo feature name; (dropped 1984).";30,00;30 ° 0 ' ;-67,50;67 ° 30 '  South;mc30;535,00;???;Mars;6799;[Cavi Novi];Cavi Novi;Cavus, cavi;CB;535,00;-67.5;30,00;-65,00;-70,00;40,00;20,00;Planetographic  +East  0 - 360;mc30;"Classical albedo feature name; (dropped 1984).";Europe;Greek;Dropped;1976;57;03/01/2007
Mars;CAXIAS;MAAA2924S25932;Named formation;Crater;AA;CAXIAS;Approved by IAU on 1991;Not appliable;Brazil;Brazilean;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Brazil.;259,32;259 ° 19 ' ;-29,24;29 ° 14 '  South;mc17;25,88;25,88;Mars;1091;Caxias;Caxias;Crater, craters;AA;25.88;-29.24;259.32;-29.02;-29.46;259.57;259.07;Planetographic  +East  0 - 360;mc17;Town in Brazil.;South et Central America;Brésil;Approved;1991;74;11/17/10
Mars;CAYON;MAAA3625S11362;Named formation;Crater;AA;CAYON;Approved by IAU on Aug 27, 2012;Not appliable;Saint Kitts et Nevis;Kittitian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Saint Kitts and Nevis.;113,62;113 ° 37 ' ;-36,25;36 ° 15 '  South;mc28;27,31;27,31;Mars;15029;Cayon;Cayon;Crater, craters;AA;27.31;-36.25;113.62;-36.05;-36.45;113.9;113.33;Planetographic  +East  0 - 360;mc28;Town in Saint Kitts and Nevis.;North America;Saint Kitts et Nevis;Approved;Aug 27, 2012;36;8/27/12
Mars;CEBRENIA;MAAL5000N15000;Named formation;Albedo feature;AL;CEBRENIA;Approved by IAU on 1958;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Main country of the Trojan Plain.;150,00;150 ° 0 ' ;50,00;50 ° 0 '  North;mc07;???;???;Mars;1095;Cebrenia;Cebrenia;Formation à albédo;AL;0,00;50,00;150,00;;;;;Planetographic  +East  0 - 360;mc07;Main country of the Trojan Plain.;Europe;Latin;Approved;1958;60;10/01/2006
Mars;CECROPIA;MAAL6000N4000;Named formation;Albedo feature;AL;CECROPIA;Approved by IAU on 1958;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"Old name for Acropolis; used to mean Athens.";40,00;40 ° 0 ' ;60,00;60 ° 0 '  North;mc05;???;???;Mars;1096;Cecropia;Cecropia;Formation à albédo;AL;0,00;60,00;40,00;;;;;Planetographic  +East  0 - 360;mc05;"Old name for Acropolis; used to mean Athens.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;CEFALU;MAAA2389N32111;Named formation;Crater;AA;CEFALU;Approved by IAU on Sep 14, 2006;Not appliable;Italy;Italian;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Town in Sicily.;321,11;321 ° 7 ' ;23,89;23 ° 53 '  North;mc11;5,53;5,53;Mars;14186;CefalÃ¹;Cefalu;Crater, craters;AA;5.53;23.89;321.11;23.93;23.84;321.16;321.06;Planetographic  +East  0 - 360;mc11;Town in Sicily.;Europe;Italie;Approved;Sep 14, 2006;74;11/17/10
Mars;CENTAURI MONTES;MAMO3900S9552;Named formation;Mountain;MO;CENTAURI MONTES;Approved by IAU on 1991;Not appliable;Ancient Roma;Latin;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Albedo feature Centauri Lacus.;95,52;95 ° 31 ' ;-39,00;38 ° 60 '  South;mc28;271,00;???;Mars;1100;Centauri Montes;Centauri Montes;Mons, montes;MO;271,00;-39,00;95.52;-36.44;-40.83;97.8;94.48;Planetographic  +East  0 - 360;mc28;Albedo feature Centauri Lacus.;Europe;Latin;Approved;1991;;10/01/2006
Mars;CERAUNIUS;MAAL2000N26700;Named formation;Albedo feature;AL;CERAUNIUS;Approved by IAU on 1958;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"""Thunderclap""; named for Ceraunii Mountains on coast of Epirus, Greece.";267,00;267 ° 0 ' ;20,00;20 ° 0 '  North;mc09;???;???;Mars;1103;Ceraunius;Ceraunius;Formation à albédo;AL;0,00;20,00;267,00;;;;;Planetographic  +East  0 - 360;mc09;"""Thunderclap""; named for Ceraunii Mountains on coast of Epirus, Greece.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;CERAUNIUS CATENA;MACA3743N25191;Named formation;Craters chain;CA;CERAUNIUS CATENA;Approved by IAU on 1985;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Named for classical albedo feature at 35N 96W.;251,91;251 ° 55 ' ;37,43;37 ° 26 '  North;mc03;50.49;???;Mars;1104;Ceraunius Catena;Ceraunius Catena;Catena, catenae;CA;50.49;37.43;251.91;37.83;37.02;252.09;251.73;Planetographic  +East  0 - 360;mc03;Named for classical albedo feature at 35N 96W.;Europe;Greek;Approved;1985;57;10/01/2006
Mars;CERAUNIUS FOSSAE;MAFO2728N24985;Named formation;Long and narrow depression;FO;CERAUNIUS FOSSAE;Approved by IAU on 1973;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name;249,85;249 ° 51 ' ;27,28;27 ° 17 '  North;mc09;1166.63;???;Mars;1105;Ceraunius Fossae;Ceraunius Fossae;Fossa, fossae;FO;1166.63;27.28;249.85;38.45;18.73;255.74;246.95;Planetographic  +East  0 - 360;mc09;Classical albedo feature name;Europe;Greek;Approved;1973;57;10/01/2006
Mars;CERAUNIUS THOLUS;MATH2425N26275;Named formation;Small domical mountain;TH;CERAUNIUS THOLUS;Approved by IAU on 1973;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;262,75;262 ° 45 ' ;24,25;24 ° 15 '  North;mc09;128.58;???;Mars;1106;Ceraunius Tholus;Ceraunius Tholus;Tholus, tholi;TH;128.58;24.25;262.75;25.09;23.43;263.93;261.56;Planetographic  +East  0 - 360;mc09;Classical albedo feature name.;Europe;Greek;Approved;1973;57;10/01/2006
Mars;CERBERUS;MAAL1500N15500;Named formation;Albedo feature;AL;CERBERUS;Approved by IAU on 1958;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;"Hound who had 3 heads; guarded gates of hell.";155,00;155 ° 0 ' ;15,00;15 ° 0 '  North;mc15;???;???;Mars;1107;Cerberus;Cerberus;Formation à albédo;AL;0,00;15,00;155,00;;;;;Planetographic  +East  0 - 360;mc15;"Hound who had 3 heads; guarded gates of hell.";Europe;Greek;Approved;1958;60;10/01/2006
Mars;CERBERUS DORSA;MADO1390S10529;Named formation;Ridge;DO;CERBERUS DORSA;Approved by IAU on 1982;Not appliable;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Not appliable;Classical albedo feature name.;105,29;105 ° 17 ' ;-13,90;13 ° 54 '  South;mc22;623.05;???;Mars;1108;Cerberus Dorsa;Cerberus Dorsa;Dorsum, dorsa;DO;623.05;-13.9;105.29;-9.29;-18.48;108.78;101.51;Planetographic  +East  0 - 360;mc22;Classical albedo feature name.;Europe;Greek;Approved;1982;57;10/01/2006
