BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Callisto;ANARR;CAAA4400N35950;Formation nommée;Cratère;AA;ANARR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;359.5;359°30';44;44°0';41.7;41.7;Callisto;6936;Ãnarr;Anarr;Crater, craters;AA;41.7;44;359.5;44.4;43.5;358.9;0.2;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;ANINGAN;CAAA5050N35180;Formation nommée;Cratère;AA;ANINGAN;Approuvé par l'UAI en 1979;Dieu;Groenland;esquimau;Non applicable;Non applicable;Non applicable;Non applicable;Déesse de la Lune des Esquimaux du Groenland.;351.8;351°48';50.5;50°30';287;287;Callisto;6779;[Aningan];Aningan;Crater, craters;AA;287;50.5;351.8;50.7;50.3;356.8;346.9;Planetographic  +East  0 - 360;;Moon god of Greenland Eskimos. The feature originally intended for this name does not exist, so this name has been dropped.;North America;Eskimo;Dropped;1979;26;03.01.2007;
Callisto;ARCAS;CAAA8560S29250;Formation nommée;Cratère;AA;ARCAS;Approuvé par l'UAI en 1997;Demi-dieu;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Fils de Zeus et Callisto.;292.5;292°30';-85.6;-85°35';60.9;60.9;Callisto;349;Arcas;Arcas;Crater, craters;AA;60.9;-85.6;292.5;-84.8;-86.3;301.4;282.9;Planetographic  +East  0 - 360;;Callisto's child by Zeus.;Europe;Greek;Approved;1997;83;10.01.2006;
Callisto;ASGARD;CALG3220N22010;Formation nommée;Grande formation en anneau;LG;ASGARD;Approuvé par l'UAI en 1979;Non applicable;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;La demeure des dieux.;220.1;220°5';32.2;32°12';1400;1400;Callisto;420;Asgard;Asgard;Large ringed feature;LG;1400;32.2;220.1;46.2;12.6;241.6;200.5;Planetographic  +East  0 - 360;;Norse. the home of the gods.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;ASKR;CAAA5180N3590;Formation nommée;Cratère;AA;ASKR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Premier Homme. Créé à partir d'un tronc échoué sur un rivage.;35.9;35°53';51.8;51°47';68.8;68.8;Callisto;429;Askr;Askr;Crater, craters;AA;68.8;51.8;35.9;52.5;51;37.1;34.5;Planetographic  +East  0 - 360;;Norse. first man, created from a log drifted ashore on a beach.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;AUDR;CAAA3090S27940;Formation nommée;Cratère;AA;AUDR;Approuvé par l'UAI en 1997;Dieu;Norvège;norvegien;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;279.4;279°23';-30.9;-30°53';80.8;80.8;Callisto;468;Audr;Audr;Crater, craters;AA;80.8;-30.9;279.4;-29.9;-31.8;280.5;278.3;Planetographic  +East  0 - 360;;Ottar's ancestor.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;AUSTRI;CAAA8090S29550;Formation nommée;Cratère;AA;AUSTRI;Approuvé par l'UAI en 1997;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;295.5;295°30';-80.9;-80°54';15;15;Callisto;491;Austri;Austri;Crater, craters;AA;15;-80.9;295.5;-80.7;-81.1;296.5;294.4;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1997;17;10.01.2006;
Callisto;AZIREN;CAAA3540N18180;Formation nommée;Cratère;AA;AZIREN;Approuvé par l'UAI en 1988;Esprit;Estonie;estonien;Non applicable;Non applicable;Non applicable;Non applicable;Esprit de la Mort.;181.8;181°48';35.4;35°23';55.6;55.6;Callisto;523;Aziren;Aziren;Crater, craters;AA;55.6;35.4;181.8;36.1;34.8;182.6;181;Planetographic  +East  0 - 360;;Estonian spirit of death.;Europe;Estonia;Approved;1988;64;10.01.2006;
Callisto;BALKR;CAAA2890N34830;Formation nommée;Cratère;AA;BALKR;Approuvé par l'UAI en 1979;Dieu;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;348.3;348°18';28.9;28°53';68;68;Callisto;578;Balkr;Balkr;Crater, craters;AA;68;28.9;348.3;29.7;28.1;349.2;347.4;Planetographic  +East  0 - 360;;Norse. Ottar's ancestor.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;BARRI;CAAA3150S28950;Formation nommée;Cratère;AA;BARRI;Approuvé par l'UAI en 1997;Dieu;Norvège;norvegien;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;289.5;289°30';-31.5;-31°30';69;69;Callisto;615;Barri;Barri;Crater, craters;AA;69;-31.5;289.5;-30.7;-32.3;290.6;288.7;Planetographic  +East  0 - 360;;Ottar's ancestor.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;BAVORR;CAAA4910N34000;Formation nommée;Cratère;AA;BAVORR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;340;340°0';49.1;49°6';85.3;85.3;Callisto;643;BavÃ¶rr;Bavorr;Crater, craters;AA;85.3;49.1;340;50.2;48.1;341.7;338.4;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;11/17/08;
Callisto;BELI;CAAA6260N27980;Formation nommée;Cratère;AA;BELI;Approuvé par l'UAI en 1979;Héros;Nation celte;celte;Non applicable;Non applicable;Non applicable;Non applicable;Père de Caswallawn.;279.8;279°48';62.6;62°36';55.6;55.6;Callisto;669;Beli;Beli;Crater, craters;AA;55.6;62.6;279.8;63.3;62;281;278.2;Planetographic  +East  0 - 360;;Celtic. father of Caswallawn.;Europe;Celtic;Approved;1979;27;10.01.2006;
Callisto;BIFLINDI;CAAA5360S28590;Formation nommée;Cratère;AA;BIFLINDI;Approuvé par l'UAI en 1997;Dieu;Norvège;norvegien;Non applicable;Non applicable;Non applicable;Non applicable;Autre nom pour Odinn.;285.9;285°53';-53.6;-53°36';58;58;Callisto;740;Biflindi;Biflindi;Crater, craters;AA;58;-53.6;285.9;-52.9;-54.2;287.2;284.7;Planetographic  +East  0 - 360;;Another name for Odinn.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;BRAGI;CAAA7550N29930;Formation nommée;Cratère;AA;BRAGI;Approuvé par l'UAI en 1979;Dieu;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Dieu de la poésie.;299.3;299°18';75.5;75°30';61.8;61.8;Callisto;858;Bragi;Bragi;Crater, craters;AA;61.8;75.5;299.3;76.3;74.9;302.6;296.7;Planetographic  +East  0 - 360;;Skaldic. god of poetry.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;BRAMI;CAAA2880N34100;Formation nommée;Cratère;AA;BRAMI;Approuvé par l'UAI en 1979;Dieu;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;341;341°0';28.8;28°48';75.7;75.7;Callisto;861;Brami;Brami;Crater, craters;AA;75.7;28.8;341;29.7;27.9;342;340;Planetographic  +East  0 - 360;;Norse. Ottar's ancestor.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;BRAN;CAAA2420S15440;Formation nommée;Cratère;AA;BRAN;Approuvé par l'UAI en 1979;Dieu;Nation celte;celte;Non applicable;Non applicable;Non applicable;Non applicable;Dieu omnipotent qui observe les personnes.;154.4;154°24';-24.2;-24°12';78;78;Callisto;862;Bran;Bran;Crater, craters;AA;78;-24.2;154.4;-23.2;-25;155.4;153.4;Planetographic  +East  0 - 360;;Celtic. omnipotent god who watched over people.;Europe;Celtic;Approved;1979;1;10.01.2006;
Callisto;BUGA;CAAA2230N3610;Formation nommée;Cratère;AA;BUGA;Approuvé par l'UAI en 1979;Dieu;Sibérie;tungu;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du ciel.;36.1;36°6';22.3;22°18';59;59;Callisto;911;Buga;Buga;Crater, craters;AA;59;22.3;36.1;22.9;21.6;36.8;35.4;Planetographic  +East  0 - 360;;Tungu heaven god.;Asia;Tungu;Approved;1979;27;12/30/08;
Callisto;BURI;CAAA3750S31450;Formation nommée;Cratère;AA;BURI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;314.5;314°30';-37.5;-37°30';86;86;Callisto;923;Buri;Buri;Crater, craters;AA;86;-37.5;314.5;-36.2;-38.3;315.5;313.1;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;BURR;CAAA4270N22550;Formation nommée;Cratère;AA;BURR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Géant. Ses fils élevèrent la voûte céleste et formèrent la Terre.;225.5;225°30';42.7;42°42';75.4;75.4;Callisto;927;Burr;Burr;Crater, craters;AA;75.4;42.7;225.5;43.7;41.9;226.5;224.6;Planetographic  +East  0 - 360;;Norse giant. his sons raised up heaven's vault and shaped the Earth.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;DAG;CAAA5850N28670;Formation nommée;Cratère;AA;DAG;Approuvé par l'UAI en 1979;Dieu;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;286.7;286°41';58.5;58°30';46.6;46.6;Callisto;1386;Dag;Dag;Crater, craters;AA;46.6;58.5;286.7;59.3;58;287.6;285.6;Planetographic  +East  0 - 360;;Norse. Ottar's ancestor.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;DANR;CAAA6250N28310;Formation nommée;Cratère;AA;DANR;Approuvé par l'UAI en 1979;Roi;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Roi contre qui marcha Konr.;283.1;283°6';62.5;62°30';45.2;45.2;Callisto;1404;Danr;Danr;Crater, craters;AA;45.2;62.5;283.1;63;62;284.1;281.9;Planetographic  +East  0 - 360;;Norse. king against whom Konr marched.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;DEBEGEY;CAAA1020N19380;Formation nommée;Cratère;AA;DEBEGEY;Approuvé par l'UAI en 2006;Héros;Sibérie;ketian;Non applicable;Non applicable;Non applicable;Non applicable;Héros mythologique. Le premier Homme.;193.8;193°48';10.2;10°12';125;125;Callisto;14134;Debegey;Debegey;Crater, craters;AA;125;10.2;193.8;11.7;8.5;195.6;192;Planetographic  +East  0 - 360;;Yukagir (NE Siberia) mythological hero, the first man.;Asia;Siberia;Approved;2006;65;12/30/08;
Callisto;DIA;CAAA7300N30950;Formation nommée;Cratère;AA;DIA;Approuvé par l'UAI en 1979;Demi-dieu;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Sœur de Callisto.;309.5;309°30';73;73°0';34.4;34.4;Callisto;1520;Dia;Dia;Crater, craters;AA;34.4;73;309.5;73.4;72.7;311;308.2;Planetographic  +East  0 - 360;;Greek. Callisto's sister.;Europe;Greek;Approved;1979;19;10.01.2006;
Callisto;DOH;CAAA3060N21860;Formation nommée;Cratère;AA;DOH;Approuvé par l'UAI en 1997;Esprit;Sibérie;karelian;Non applicable;Non applicable;Non applicable;Non applicable;Chamane qui créa la Terre.;218.6;218°35';30.6;30°36';59.5;59.5;Callisto;1563;Doh;Doh;Crater, craters;AA;59.5;30.6;218.6;31.3;29.9;219.3;217.7;Planetographic  +East  0 - 360;;Ketian shaman who created the earth.;Asia;Siberia;Approved;1997;65;12/30/08;
Callisto;DRYOPS;CAAA8000N32520;Formation nommée;Cratère;AA;DRYOPS;Approuvé par l'UAI en 1979;Demi-dieu;Grèce;grec;Non applicable;Non applicable;Non applicable;Non applicable;Fils de Dia et Apollon.;325.2;325°11';80;80°0';31.5;31.5;Callisto;1646;Dryops;Dryops;Crater, craters;AA;31.5;80;325.2;80.4;79.6;327.4;323;Planetographic  +East  0 - 360;;Greek. son of Dia by Apollo.;Europe;Greek;Approved;1979;19;10.01.2006;
Callisto;DURINN;CAAA6700N27090;Formation nommée;Cratère;AA;DURINN;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;270.9;270°53';67;67°0';51.6;51.6;Callisto;1672;Durinn;Durinn;Crater, craters;AA;51.6;67;270.9;67.6;66.4;272.3;269.3;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;EGDIR;CAAA3390N32410;Formation nommée;Cratère;AA;EGDIR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Berger des Géants.;324.1;324°6';33.9;33°53';60.6;60.6;Callisto;1727;Egdir;Egdir;Crater, craters;AA;60.6;33.9;324.1;34.6;33.2;325;323.3;Planetographic  +East  0 - 360;;Norse. shepherd for the giants.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;EGRES;CAAA4250N18340;Formation nommée;Cratère;AA;EGRES;Approuvé par l'UAI en 1988;Divinité;Sibérie;karelian;Non applicable;Non applicable;Non applicable;Non applicable;Divinité de la récolte des haricots.;183.4;183°24';42.5;42°30';45.5;45.5;Callisto;1732;Egres;Egres;Crater, craters;AA;45.5;42.5;183.4;43.1;42.1;184.2;182.8;Planetographic  +East  0 - 360;;Karelian deity of the harvest of beans.;Europe;Karelia;Approved;1988;64;12/30/08;
Callisto;EIKIN CATENA;CACA890S34450;Formation nommée;Chaîne de cratères;CA;EIKIN CATENA;Approuvé par l'UAI en 1997;Non applicable;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Rivière.;344.5;344°30';-8.9;-8°54';223.1;???;Callisto;1738;Eikin Catena;Eikin Catena;Catena, catenae;CA;223.1;-8.9;344.5;-7;-11.1;346;342.6;Planetographic  +East  0 - 360;;Norse river.;Europe;Norse;Approved;1997;136;10.01.2006;
Callisto;ERLIK;CAAA6680N35870;Formation nommée;Cratère;AA;ERLIK;Approuvé par l'UAI en 1979;Dieu;Russie;russe;Non applicable;Non applicable;Non applicable;Non applicable;Premier Homme qui devint un diable.;358.7;358°41';66.8;66°47';26.6;26.6;Callisto;1835;Erlik;Erlik;Crater, craters;AA;26.6;66.8;358.7;67;66.4;359.5;357.9;Planetographic  +East  0 - 360;;Russian first man who became a devil.;Europe;Russia;Approved;1979;17;12/30/08;
Callisto;FADIR;CAAA5660N34740;Formation nommée;Cratère;AA;FADIR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Fermier.;347.4;347°23';56.6;56°36';78.6;78.6;Callisto;1897;Fadir;Fadir;Crater, craters;AA;78.6;56.6;347.4;57.4;55.6;349.4;345.7;Planetographic  +East  0 - 360;;Norse farmer.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;FILI;CAAA6420N1030;Formation nommée;Cratère;AA;FILI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;10.3;10°18';64.2;64°12';31.7;31.7;Callisto;1953;Fili;Fili;Crater, craters;AA;31.7;64.2;10.3;64.6;63.8;11.2;9.6;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;FIMBULTHUL CATENA;CACA820N29520;Formation nommée;Chaîne de cratères;CA;FIMBULTHUL CATENA;Approuvé par l'UAI en 1997;Non applicable;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Rivière.;295.2;295°11';8.2;8°12';287;???;Callisto;1954;Fimbulthul Catena;Fimbulthul Catena;Catena, catenae;CA;287;8.2;295.2;9.9;6.6;298;292;Planetographic  +East  0 - 360;;Norse river.;Europe;Norse;Approved;1997;136;10.01.2006;
Callisto;FINNR;CAAA1550N35570;Formation nommée;Cratère;AA;FINNR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;355.7;355°41';15.5;15°30';80;80;Callisto;1957;Finnr;Finnr;Crater, craters;AA;80;15.5;355.7;16.3;14.6;356.7;354.8;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;FREKI;CAAA7980N830;Formation nommée;Cratère;AA;FREKI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nom d'un loup signifiant "Insatiable".;8.3;8°18';79.8;79°47';55;55;Callisto;2020;Freki;Freki;Crater, craters;AA;55;79.8;8.3;80.4;79.2;12;5;Planetographic  +East  0 - 360;;Norse. wolf's name meaning "insatiable.";Europe;Norse;Approved;1979;17;5/15/10;
Callisto;FRODI;CAAA6840N22010;Formation nommée;Cratère;AA;FRODI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Père de Hledis.;220.1;220°5';68.4;68°24';45.9;45.9;Callisto;2029;Frodi;Frodi;Crater, craters;AA;45.9;68.4;220.1;68.8;68;221.6;218.2;Planetographic  +East  0 - 360;;Norse. Hledis' father.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;FULLA;CAAA7400N25190;Formation nommée;Cratère;AA;FULLA;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Demoiselle d'honneur de Frigg, reine des Dieux.;251.9;251°54';74;74°0';58.9;58.9;Callisto;2038;Fulla;Fulla;Crater, craters;AA;58.9;74;251.9;74.8;73.4;254.1;249;Planetographic  +East  0 - 360;;Norse. maid to Frigg, queen of the gods.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;FULNIR;CAAA6010N32470;Formation nommée;Cratère;AA;FULNIR;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Fils de Thrael et Thyr.;324.7;324°41';60.1;60°6';43.1;43.1;Callisto;2039;Fulnir;Fulnir;Crater, craters;AA;43.1;60.1;324.7;60.7;59.6;325.7;323.8;Planetographic  +East  0 - 360;;Norse. son of Thrael and Thyr.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;GANDALFR;CAAA8050S29640;Formation nommée;Cratère;AA;GANDALFR;Approuvé par l'UAI en 1997;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;296.4;296°23';-80.5;-80°30';17;17;Callisto;2088;Gandalfr;Gandalfr;Crater, craters;AA;17;-80.5;296.4;-80.3;-80.7;297.7;295.3;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1997;17;10.01.2006;
Callisto;GEIRVIMUL CATENA;CACA4890N1280;Formation nommée;Chaîne de cratères;CA;GEIRVIMUL CATENA;Approuvé par l'UAI en 1997;Non applicable;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Rivière.;12.8;12°48';48.9;48°53';113.1;???;Callisto;2135;Geirvimul Catena;Geirvimul Catena;Catena, catenae;CA;113.1;48.9;12.8;49.1;48.7;14.5;10.5;Planetographic  +East  0 - 360;;Norse river.;Europe;Norse;Approved;1997;136;10.01.2006;
Callisto;GERI;CAAA6670N620;Formation nommée;Cratère;AA;GERI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nom d'un loup signifiant "Gourmand".;6.2;6°12';66.7;66°42';38.9;38.9;Callisto;2146;Geri;Geri;Crater, craters;AA;38.9;66.7;6.2;67.2;66.2;7.1;5.4;Planetographic  +East  0 - 360;;Norse. wolf's name meaning "greedy.";Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;GINANDI;CAAA8530S30790;Formation nommée;Cratère;AA;GINANDI;Approuvé par l'UAI en 1997;Dieu;Norvège;norvegien;Non applicable;Non applicable;Non applicable;Non applicable;Ancêtre d'Ottar.;307.9;307°53';-85.3;-85°17';44.4;44.4;Callisto;2169;Ginandi;Ginandi;Crater, craters;AA;44.4;-85.3;307.9;-84.7;-85.8;314.1;301.4;Planetographic  +East  0 - 360;;Ottar's ancestor.;Europe;Norway;Approved;1997;17;10.01.2006;
Callisto;GIPUL CATENA;CACA6850N30580;Formation nommée;Chaîne de cratères;CA;GIPUL CATENA;Approuvé par l'UAI en 1979;Non applicable;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Rivière.;305.8;305°48';68.5;68°30';641;???;Callisto;2174;Gipul Catena;Gipul Catena;Catena, catenae;CA;641;68.5;305.8;72.6;63.5;326.1;292.1;Planetographic  +East  0 - 360;;Norse river.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;GISL;CAAA5720N32540;Formation nommée;Cratère;AA;GISL;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Char conduit par Aesir.;325.4;325°23';57.2;57°12';37;37;Callisto;2180;Gisl;Gisl;Crater, craters;AA;37;57.2;325.4;57.5;56.8;326.1;324.7;Planetographic  +East  0 - 360;;Norse. steed ridden by Aesir.;Europe;Norse;Approved;1979;17;10.01.2006;
Callisto;GLOI;CAAA4900N11500;Formation nommée;Cratère;AA;GLOI;Approuvé par l'UAI en 1979;Héros;Scandinavie;nordique;Non applicable;Non applicable;Non applicable;Non applicable;Nain.;115;115°0';49;49°0';115.3;115.3;Callisto;2192;Gloi;Gloi;Crater, craters;AA;115.3;49;115;50.2;47.7;117.1;113.1;Planetographic  +East  0 - 360;;Norse dwarf.;Europe;Norse;Approved;1979;17;10.01.2006;
