BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHPLACE;BIRTHDATE;DEATHPLACE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;QUADRANT;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated
Mars;ZARANJ;MAAA1223N11305;Formation nommée;Cratère;AA;Ville en Afghanistan.;Approuvé par l'UAI en Feb 26, 2008;Non applicable;Afghanistan;afghan;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;113,05;113 ° 3 ' ;12,23;12 ° 14 ' ;mc14;27,41;27,41;Mars;14337;Zaranj;Zaranj;Crater, craters;AA;27.41;12.23;113.05;12.47;12,00;113.29;112.82;Planetographic  +East  0 - 360;mc14;Town in Afghanistan.;Asia;Afghanistan;Approved;Feb 26, 2008;36;11/17/10
Mars;SHALBATANA VALLIS;MAVA741N31791;Formation nommée;Vallée;VA;"Mot pour  ""Mars"" en Akkadian.";Approuvé par l'UAI en 1973;Non applicable;Accadie;accadien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;317,91;317 ° 55 ' ;7,41;7 ° 25 ' ;mc11;1 029,00;???;Mars;5460;Shalbatana Vallis;Shalbatana Vallis;Vallis, valles;VA;1 029,00;7.41;317.91;15.89;0.24;320.22;314.87;Planetographic  +East  0 - 360;mc11;"Word for ""Mars"" in Akkadian.";Asia;Akkadian (Accadian);Approved;1973;62;10/01/2006
Mars;FLOQ;MAAA1511N10716;Formation nommée;Cratère;AA;Ville en Albania.;Approuvé par l'UAI en 1988;Non applicable;Albanie;albanien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;107,16;107 ° 10 ' ;15,11;15 ° 7 ' ;mc14;2,55;2,55;Mars;1981;Floq;Floq;Crater, craters;AA;2.55;15.11;107.16;15.13;15.09;107.18;107.14;Planetographic  +East  0 - 360;mc14;Town in Albania.;Europe;Albania;Approved;1988;36;11/17/10
Mars;DRILON VALLIS;MAVA726N30766;Formation nommée;Vallée;VA;Nom ancien de la rivière Drin, Albanie.;Approuvé par l'UAI en 1985;Non applicable;Albanie;albanien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;307,66;307 ° 40 ' ;7,26;7 ° 16 ' ;mc10;118.53;???;Mars;1639;Drilon Vallis;Drilon Vallis;Vallis, valles;VA;118.53;7.26;307.66;7.91;6.55;308.1;307.21;Planetographic  +East  0 - 360;mc10;Nom classique for present Drin Rivière, Albania.;Europe;Albania;Approved;1985;56;10/01/2006
Mars;HAMAGUIR;MAAA4901N13251;Formation nommée;Cratère;AA;Site de lancement algérien;Approuvé par l'UAI en 1979;Non applicable;Algérie;algérien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;132,51;132 ° 31 ' ;49,01;49 ° 1 ' ;mc07;0,82;0,82;Mars;2337;Hamaguir;Hamaguir;Crater, craters;AA;0.82;49.01;132.51;49.02;49.01;132.52;132.5;Planetographic  +East  0 - 360;mc07;Algerian launch site.;Africa;Algeria;Approved;1979;36;11/17/10
Mars;IRHAREN;MAAA3481N14082;Formation nommée;Cratère;AA;Ville en Algerie.;Approuvé par l'UAI en 1991;Non applicable;Algérie;algérien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;140,82;140 ° 49 ' ;34,81;34 ° 49 ' ;mc07;6,48;6,48;Mars;2715;Irharen;Irharen;Crater, craters;AA;6.48;34.81;140.82;34.86;34.75;140.89;140.76;Planetographic  +East  0 - 360;mc07;Town in Algeria.;Africa;Algeria;Approved;1991;36;11/17/10
Mars;MEDRISSA;MAAA1885N30343;Formation nommée;Cratère;AA;Ville en Algerie.;Approuvé par l'UAI en 1988;Non applicable;Algérie;algérien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;303,43;303 ° 26 ' ;18,85;18 ° 51 ' ;mc10;19,52;19,52;Mars;3794;Medrissa;Medrissa;Crater, craters;AA;19.52;18.85;303.43;19.01;18.68;303.61;303.26;Planetographic  +East  0 - 360;mc10;Town in Algeria.;Africa;Algeria;Approved;1988;36;11/17/10
Mars;MILA;MAAA2744S33925;Formation nommée;Cratère;AA;Ville en Algerie.;Approuvé par l'UAI en 1976;Non applicable;Algérie;algérien;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;339,25;339 ° 15 ' ;-27,44;-27 ° 26 ' ;mc19;10,87;10,87;Mars;3891;Mila;Mila;Crater, craters;AA;10.87;-27.44;339.25;-27.34;-27.53;339.35;339.15;Planetographic  +East  0 - 360;mc19;Town in Algeria.;Africa;Algeria;Approved;1976;36;11/17/10
Mars;HOUSTON;MAAA4856N13595;Formation nommée;Cratère;AA;Site de contrôle de mission US.;Approuvé par l'UAI en 1979;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;135,95;135 ° 57 ' ;48,56;48 ° 34 ' ;mc07;1,98;1,98;Mars;2561;Houston;Houston;Crater, craters;AA;1.98;48.56;135.95;48.58;48.55;135.97;135.92;Planetographic  +East  0 - 360;mc07;American mission control site.;North America;American;Approved;1979;36;11/17/10
Mars;GOLDSTONE;MAAA4811N13458;Formation nommée;Cratère;AA;Site de suivi US.;Approuvé par l'UAI en 1979;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;134,58;134 ° 35 ' ;48,11;48 ° 7 ' ;mc07;1,03;1,03;Mars;2211;Goldstone;Goldstone;Crater, craters;AA;1.03;48.11;134.58;48.11;48.1;134.59;134.57;Planetographic  +East  0 - 360;mc07;American Site de suivi.;North America;American;Approved;1979;36;11/17/10
Mars;CANAVERAL;MAAA4717N13583;Formation nommée;Cratère;AA;Site de lancement US.;Approuvé par l'UAI en 1979;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;135,83;135 ° 50 ' ;47,17;47 ° 10 ' ;mc07;3,18;3,18;Mars;996;Canaveral;Canaveral;Crater, craters;AA;3.18;47.17;135.83;47.19;47.14;135.87;135.79;Planetographic  +East  0 - 360;mc07;American launch site.;North America;American;Approved;1979;36;11/17/10
Mars;WALLOPS;MAAA4693N13272;Formation nommée;Cratère;AA;Site de lancement US.;Approuvé par l'UAI en 1979;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;132,72;132 ° 43 ' ;46,93;46 ° 56 ' ;mc07;1,84;1,84;Mars;6480;Wallops;Wallops;Crater, craters;AA;1.84;46.93;132.72;46.94;46.91;132.74;132.7;Planetographic  +East  0 - 360;mc07;American launch site.;North America;American;Approved;1979;36;11/17/10
Mars;NIER;MAAA4312N10611;Formation nommée;Cratère;AA;NIER Alfred O.C.;Approuvé par l'UAI en 1997;Physicien;Etats Unis d'Amérique;américain;20;20ème siècle;???;1911;???;1994;;106,11;106 ° 7 ' ;43,12;43 ° 7 ' ;mc06;46,30;46,30;Mars;4258;Nier;Nier;Crater, craters;AA;46.3;43.12;106.11;43.52;42.73;106.64;105.58;Planetographic  +East  0 - 360;mc06;"Alfred O.C.; American physicist (1911-1994).";North America;American;Approved;1997;139;11/17/10
Mars;BONESTELL;MAAA4233N32961;Formation nommée;Cratère;AA;BONESTELL Chesley;Approuvé par l'UAI en 1997;Peintre ;Etats Unis d'Amérique;américain;19;19ème siècle;???;1888;???;1986;;329,61;329 ° 37 ' ;42,33;42 ° 20 ' ;mc04;40,67;40,67;Mars;814;Bonestell;Bonestell;Crater, craters;AA;40.67;42.33;329.61;42.68;41.99;330.08;329.15;Planetographic  +East  0 - 360;mc04;"Chesley; American space artist (1888-1986).";North America;American;Approved;1997;134;11/17/10
Mars;MENDOTA;MAAA3615N13833;Formation nommée;Cratère;AA;Ville en Illinois, USA.;Approuvé par l'UAI en 1991;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;138,33;138 ° 20 ' ;36,15;36 ° 9 ' ;mc07;8,86;8,86;Mars;3839;Mendota;Mendota;Crater, craters;AA;8.86;36.15;138.33;36.22;36.07;138.43;138.24;Planetographic  +East  0 - 360;mc07;town in Illinois, USA.;North America;American;Approved;1991;36;11/17/10
Mars;ADAMS;MAAA3121N16310;Formation nommée;Cratère;AA;ADAMS Walter S.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1876;???;1956;;163,10;163 ° 6 ' ;31,21;31 ° 13 ' ;mc07;90,22;90,22;Mars;46;Adams;Adams;Crater, craters;AA;90.22;31.21;163.1;31.98;30.45;163.99;162.22;Planetographic  +East  0 - 360;mc07;"Walter S.; American Astronome (1876-1956).";North America;American;Approved;1973;68;11/17/10
Mars;RAHE;MAAA2531N26252;Formation nommée;Cratère;AA;RAHE Jurgen;Approuvé par l'UAI en 2000;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1940;???;1997;;262,52;262 ° 31 ' ;25,31;25 ° 19 ' ;mc09;34,44;34,44;Mars;4926;Rahe;Rahe;Crater, craters;AA;34.44;25.31;262.52;25.52;25.11;262.81;262.23;Planetographic  +East  0 - 360;mc09;"Jurgen; American Astronome et NASA program director (1940-1997).";North America;American;Approved;2000;;11/17/10
Mars;MCLAUGHLIN;MAAA2213N33763;Formation nommée;Cratère;AA;MCLAUGHLIN Dean;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1901;???;1965;;337,63;337 ° 38 ' ;22,13;22 ° 8 ' ;mc11;90,92;90,92;Mars;3782;McLaughlin;McLaughlin;Crater, craters;AA;90.92;22.13;337.63;22.91;21.36;338.47;336.81;Planetographic  +East  0 - 360;mc11;"Dean B.; American Astronome (1901-1965).";North America;American;Approved;1973;68;11/17/10
Mars;DIXIE;MAAA1797N30409;Formation nommée;Cratère;AA;Ville en Géorgie, USA.;Approuvé par l'UAI en 1988;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;304,09;304 ° 5 ' ;17,97;17 ° 58 ' ;mc10;28,44;28,44;Mars;1552;Dixie;Dixie;Crater, craters;AA;28.44;17.97;304.09;18.22;17.73;304.34;303.84;Planetographic  +East  0 - 360;mc10;Town in Georgia, USA.;North America;American;Approved;1988;36;11/17/10
Mars;TROUVELOT;MAAA1628N34702;Formation nommée;Cratère;AA;TROUVELOT Etienne Léopold;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1827;???;1895;;347,02;347 ° 1 ' ;16,28;16 ° 17 ' ;mc11;148,77;148,77;Mars;6094;Trouvelot;Trouvelot;Crater, craters;AA;148.77;16.28;347.02;17.54;15.01;348.33;345.72;Planetographic  +East  0 - 360;mc11;"Ãtienne Léopold; French Astronome (1827-1895).";North America;American;Approved;1973;89;11/17/10
Mars;LEDERBERG;MAAA1316N31408;Formation nommée;Cratère;AA;LEDERBERG Joshua;Approuvé par l'UAI en Jul 20, 2012;Biologiste;Etats Unis d'Amérique;américain;20;20ème siècle;???;1925;???;2008;;314,08;314 ° 5 ' ;13,16;13 ° 10 ' ;mc10;87,25;87,25;Mars;15016;Lederberg;Lederberg;Crater, craters;AA;87.25;13.16;314.08;13.87;12.45;314.84;313.32;Planetographic  +East  0 - 360;mc10;"Joshua; American molecular Biologiste (1925-2008).";North America;American;Approved;Jul 20, 2012;277;7/20/12
Mars;PETTIT;MAAA1239N18613;Formation nommée;Cratère;AA;PETTIT Edison;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1890;???;1962;;186,13;186 ° 8 ' ;12,39;12 ° 23 ' ;mc08;92,49;92,49;Mars;4677;Pettit;Pettit;Crater, craters;AA;92.49;12.39;186.13;13.18;11.6;186.94;185.34;Planetographic  +East  0 - 360;mc08;"Edison; American Astronome (1890-1962).";North America;American;Approved;1973;68;11/17/10
Mars;MASURSKY;MAAA1221N32770;Formation nommée;Cratère;AA;MASURSKY Harold;Approuvé par l'UAI en 1997;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1922;???;1990;;327,70;327 ° 42 ' ;12,21;12 ° 13 ' ;mc11;115,34;115,34;Mars;3746;Masursky;Masursky;Crater, craters;AA;115.34;12.21;327.7;13.19;11.22;328.7;326.71;Planetographic  +East  0 - 360;mc11;"Harold; American astrogéologue (1922-1990).";North America;American;Approved;1997;20;11/17/10
Mars;SAGAN;MAAA1085N32940;Formation nommée;Cratère;AA;SAGAN Carl E.;Approuvé par l'UAI en 2000;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1934;???;1996;;329,40;329 ° 24 ' ;10,85;10 ° 51 ' ;mc11;90,26;90,26;Mars;5276;Sagan;Sagan;Crater, craters;AA;90.26;10.85;329.4;11.62;10.08;330.17;328.62;Planetographic  +East  0 - 360;mc11;"Carl E.; American Astronome (1934-1996).";North America;American;Approved;2000;68;11/17/10
Mars;CAPEN;MAAA666N1431;Formation nommée;Cratère;AA;CAPEN Charles F.;Approuvé par l'UAI en Jan 2, 2008;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1926;???;1986;;14,31;14 ° 19 ' ;6,66;6 ° 40 ' ;mc12;68,99;68,99;Mars;14327;Capen;Capen;Crater, craters;AA;68.99;6.66;14.31;7.25;6.07;14.9;13.73;Planetographic  +East  0 - 360;mc12;"Charles F., Jr; American Astronome (1926-1986).";North America;American;Approved;Jan 2, 2008;207;11/17/10
Mars;MUTCH;MAAA60N30479;Formation nommée;Cratère;AA;MUTCH Dr. Thomas A.;Approuvé par l'UAI en 1985;Géologue;Etats Unis d'Amérique;américain;20;20ème siècle;???;1931;???;1980;;304,79;304 ° 47 ' ;0,60;0 ° 36 ' ;mc10;198,81;198,81;Mars;4082;Mutch;Mutch;Crater, craters;AA;198.81;0.6;304.79;2.3;-1.09;306.48;303.12;Planetographic  +East  0 - 360;mc10;"Dr. Thomas A.; American Géologue, Viking Lander Imaging Team leader (1931-1980).";North America;American;Approved;1985;;11/17/10
Mars;NICHOLSON;MAAA21N19557;Formation nommée;Cratère;AA;NICHOLSON Seth Barnes;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1891;???;1963;;195,57;195 ° 34 ' ;0,21;0 ° 13 ' ;mc08;102,45;102,45;Mars;4249;Nicholson;Nicholson;Crater, craters;AA;102.45;0.21;195.57;1.09;-0.66;196.43;194.71;Planetographic  +East  0 - 360;mc08;"Seth Barnes; American Astronome (1891-1963).";North America;American;Approved;1973;68;11/17/10
Mars;ORSON WELLES;MAAA19S31410;Formation nommée;Cratère;AA;ORSON WELLES George Orson;Approuvé par l'UAI en 2003;Metteur en scène;Etats Unis d'Amérique;américain;20;20ème siècle;???;1915;???;1985;;314,10;314 ° 6 ' ;-0,19;-0 ° 11 ' ;mc18;115,99;115,99;Mars;4499;Orson Welles;Orson Welles;Crater, craters;AA;115.99;-0.19;314.1;0.8;-1.18;315.08;313.13;Planetographic  +East  0 - 360;mc18;"George Orson; American radio et motion picture actor et director (1915-1985).";North America;American;Approved;2003;139;11/17/10
Mars;ROBERT SHARP;MAAA422S13342;Formation nommée;Cratère;AA;ROBERT SHARP Robert Phillip;Approuvé par l'UAI en May 16, 2012;Géologue;Etats Unis d'Amérique;américain;20;20ème siècle;???;1911;???;2004;;133,42;133 ° 25 ' ;-4,22;-4 ° 13 ' ;mc22;152,08;152,08;Mars;15002;Robert Sharp;Robert Sharp;Crater, craters;AA;152.08;-4.22;133.42;-2.91;-5.52;134.62;132.22;Planetographic  +East  0 - 360;mc22;"Robert Phillip; American Géologue (1911-2004).";North America;American;Approved;May 16, 2012;275;5/16/12
Mars;POLLACK;MAAA788S2526;Formation nommée;Cratère;AA;POLLACK James B.;Approuvé par l'UAI en 1997;Physicien;Etats Unis d'Amérique;américain;20;20ème siècle;???;1938;???;1994;;25,26;25 ° 16 ' ;-7,88;-7 ° 53 ' ;mc20;96,35;96,35;Mars;4782;Pollack;Pollack;Crater, craters;AA;96.35;-7.88;25.26;-7.06;-8.7;26.08;24.44;Planetographic  +East  0 - 360;mc20;"James B.; American physicist (1938-1994).";North America;American;Approved;1997;20;11/17/10
Mars;REUYL;MAAA974S16693;Formation nommée;Cratère;AA;REUYL Dirk;Approuvé par l'UAI en 1973;Physicien;Etats Unis d'Amérique;américain;20;20ème siècle;???;1906;???;1972;;166,93;166 ° 56 ' ;-9,74;-9 ° 44 ' ;mc23;84,27;84,27;Mars;5007;Reuyl;Reuyl;Crater, craters;AA;84.27;-9.74;166.93;-9.02;-10.46;167.65;166.21;Planetographic  +East  0 - 360;mc23;"Dirk; American physicist (1906-1972).";North America;American;Approved;1973;68;11/17/10
Mars;DE VAUCOULEURS;MAAA1347S17100;Formation nommée;Cratère;AA;DE VAUCOULEURS Gerard Henri;Approuvé par l'UAI en 2000;Astronome;Etats Unis d'Amérique;américain;20;20ème siècle;???;1918;???;1995;;171,00;171 ° 0 ' ;-13,47;-13 ° 28 ' ;mc23;302,27;302,27;Mars;1447;de Vaucouleurs;de Vaucouleurs;Crater, craters;AA;302.27;-13.47;171,00;-10.9;-16.06;173.62;168.38;Planetographic  +East  0 - 360;mc23;"Gerard Henri; American Astronome (1918-1995).";North America;American;Approved;2000;139;11/17/10
Mars;NEWCOMB;MAAA2453S104;Formation nommée;Cratère;AA;NEWCOMB Simon;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1835;???;1909;;1,04;1 ° 2 ' ;-24,53;-24 ° 32 ' ;mc20;254,13;254,13;Mars;4233;Newcomb;Newcomb;Crater, craters;AA;254.13;-24.53;1.04;-22.38;-26.7;3.38;-1.33;Planetographic  +East  0 - 360;mc20;"Simon; American Astronome (1835-1909).";North America;American;Approved;1973;68;11/17/10
Mars;SCHAEBERLE;MAAA2463S5023;Formation nommée;Cratère;AA;SCHAEBERLE John M.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1853;???;1924;;50,23;50 ° 14 ' ;-24,63;-24 ° 38 ' ;mc21;158,67;158,67;Mars;5362;Schaeberle;Schaeberle;Crater, craters;AA;158.67;-24.63;50.23;-23.28;-25.98;51.7;48.76;Planetographic  +East  0 - 360;mc21;"John M.; American Astronome (1853-1924).";North America;American;Approved;1973;68;11/17/10
Mars;MULLER;MAAA2600S12789;Formation nommée;Cratère;AA;MULLER Hermann J.;Approuvé par l'UAI en 1973;Généticien;Etats Unis d'Amérique;américain;19;19ème siècle;???;1890;???;1967;;127,89;127 ° 53 ' ;-26,00;-25 ° 60 ' ;mc22;120,51;120,51;Mars;4096;MÃŒller;Muller;Crater, craters;AA;120.51;-26,00;127.89;-24.98;-27.03;129.02;126.76;Planetographic  +East  0 - 360;mc22;"Hermann J.; American Généticien (1890-1967), et Carl H.; German Astronome (1851-1925).";North America;American;Approved;1973;68;11/17/10
Mars;HOLDEN;MAAA2631S32598;Formation nommée;Cratère;AA;HOLDEN Edward S.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1846;???;1914;;325,98;325 ° 59 ' ;-26,31;-26 ° 19 ' ;mc19;152,66;152,66;Mars;2540;Holden;Holden;Crater, craters;AA;152.66;-26.31;325.98;-25.01;-27.61;327.42;324.55;Planetographic  +East  0 - 360;mc19;"Edward S.; American Astronome (1846-1914).";North America;American;Approved;1973;68;11/17/10
Mars;RITCHEY;MAAA2871S30901;Formation nommée;Cratère;AA;RITCHEY George W.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1864;???;1945;;309,01;309 ° 1 ' ;-28,71;-28 ° 43 ' ;mc18;77,23;77,23;Mars;5156;Ritchey;Ritchey;Crater, craters;AA;77.23;-28.71;309.01;-28.05;-29.36;309.76;308.28;Planetographic  +East  0 - 360;mc18;"George W.; American Astronome (1864-1945).";North America;American;Approved;1973;68;11/17/10
Mars;HOROWITZ;MAAA3237S14075;Formation nommée;Cratère;AA;HOROWITZ Norman H.;Approuvé par l'UAI en Nov 25, 2009;Biologiste;Etats Unis d'Amérique;américain;20;20ème siècle;???;1915;???;2005;;140,75;140 ° 45 ' ;-32,37;-32 ° 22 ' ;mc29;64,90;64,90;Mars;14620;Horowitz;Horowitz;Crater, craters;AA;64.9;-32.37;140.75;-31.81;-32.92;141.4;140.11;Planetographic  +East  0 - 360;mc29;"Norman H.; American Biologiste et Généticien (1915-2005). ";North America;American;Approved;Nov 25, 2009;232;11/17/10
Mars;BOND;MAAA3310S32406;Formation nommée;Cratère;AA;BOND George P.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1825;???;1865;;324,06;324 ° 4 ' ;-33,10;-33 ° 6 ' ;mc26;104,69;104,69;Mars;811;Bond;Bond;Crater, craters;AA;104.69;-33.1;324.06;-32.22;-33.99;325.12;323.02;Planetographic  +East  0 - 360;mc26;"George P.; American Astronome (1825-1865).";North America;American;Approved;1973;68;11/17/10
Mars;PICKERING;MAAA3379S22739;Formation nommée;Cratère;AA;PICKERING William Henry;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1858;???;1938;;227,39;227 ° 23 ' ;-33,79;-33 ° 47 ' ;mc24;115,20;115,20;Mars;4723;Pickering;Pickering;Crater, craters;AA;115.2;-33.79;227.39;-32.81;-34.77;228.55;226.22;Planetographic  +East  0 - 360;mc24;"Edward Charles; American Astronome (1846-1919), William Henry; American Astronome (1858-1938), Sir William Hayward; Nouvelle Zélande-American engineer (1910-2004).";North America;American;Approved;1973;68;11/17/10
Mars;MARINER;MAAA3500S19576;Formation nommée;Cratère;AA;Nommé en souvenir de la sonde Mariner IV.;Approuvé par l'UAI en 1967;Non applicable;Etats Unis d'Amérique;américain;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;195,76;195 ° 46 ' ;-35,00;-34 ° 60 ' ;mc24;156,58;156,58;Mars;3711;Mariner;Mariner;Crater, craters;AA;156.58;-35,00;195.76;-33.67;-36.33;197.38;194.16;Planetographic  +East  0 - 360;mc24;Named for Mariner IV spacecraft.;North America;American;Approved;1967;68;11/17/10
Mars;MARTZ;MAAA3523S14418;Formation nommée;Cratère;AA;MARTZ Edwin P.;Approuvé par l'UAI en 1973;Physicien;Etats Unis d'Amérique;américain;20;20ème siècle;???;1916;???;1967;;144,18;144 ° 11 ' ;-35,23;-35 ° 14 ' ;mc29;92,74;92,74;Mars;3729;Martz;Martz;Crater, craters;AA;92.74;-35.23;144.18;-34.45;-36.02;145.15;143.24;Planetographic  +East  0 - 360;mc29;"Edwin P.; American physicist (1916-1967).";North America;American;Approved;1973;68;11/17/10
Mars;LAMPLAND;MAAA3586S28048;Formation nommée;Cratère;AA;LAMPLAND Carl O.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1873;???;1951;;280,48;280 ° 29 ' ;-35,86;-35 ° 52 ' ;mc25;76,78;76,78;Mars;3260;Lampland;Lampland;Crater, craters;AA;76.78;-35.86;280.48;-35.21;-36.51;281.28;279.69;Planetographic  +East  0 - 360;mc25;"Carl O.; American Astronome (1873-1951).";North America;American;Approved;1973;68;11/17/10
Mars;HALE;MAAA3601S32364;Formation nommée;Cratère;AA;HALE George E.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1868;???;1938;;323,64;323 ° 38 ' ;-36,01;-36 ° 1 ' ;mc26;137,31;137,31;Mars;2322;Hale;Hale;Crater, craters;AA;137.31;-36.01;323.64;-34.85;-37.17;325.06;322.21;Planetographic  +East  0 - 360;mc26;"George E.; American Astronome (1868-1938).";North America;American;Approved;1973;68;11/17/10
Mars;SLIPHER;MAAA4768S27554;Formation nommée;Cratère;AA;SLIPHER Vesto M.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1875;???;1969;;275,54;275 ° 32 ' ;-47,68;-47 ° 41 ' ;mc25;127,14;127,14;Mars;5600;Slipher;Slipher;Crater, craters;AA;127.14;-47.68;275.54;-46.61;-48.75;277.13;273.97;Planetographic  +East  0 - 360;mc25;"Vesto M.; American Astronome (1875-1969); Earl C.; American Astronome (1883-1964).";North America;American;Approved;1973;68;11/17/10
Mars;ROSSBY;MAAA4786S16792;Formation nommée;Cratère;AA;ROSSBY Carl G.;Approuvé par l'UAI en 1973;Météorologue;Etats Unis d'Amérique;américain;19;19ème siècle;???;1898;???;1957;;167,92;167 ° 55 ' ;-47,86;-47 ° 52 ' ;mc29;80,42;80,42;Mars;5194;Rossby;Rossby;Crater, craters;AA;80.42;-47.86;167.92;-47.18;-48.54;168.93;166.92;Planetographic  +East  0 - 360;mc29;"Carl G.; Swedish-American Météorologue (1898-1957).";North America;American;Approved;1973;68;11/17/10
Mars;VERY;MAAA4950S18297;Formation nommée;Cratère;AA;VERY Frank W.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1852;???;1927;;182,97;182 ° 58 ' ;-49,50;-49 ° 30 ' ;mc24;114,81;114,81;Mars;6364;Very;Very;Crater, craters;AA;114.81;-49.5;182.97;-48.54;-50.47;184.46;181.5;Planetographic  +East  0 - 360;mc24;"Frank W.; American Astronome (1852-1927).";North America;American;Approved;1973;68;11/17/10
Mars;RODDENBERRY;MAAA4971S35557;Formation nommée;Cratère;AA;RODDENBERRY Gene;Approuvé par l'UAI en 1994;Producteur;Etats Unis d'Amérique;américain;20;20ème siècle;???;1921;???;1991;;355,57;355 ° 34 ' ;-49,71;-49 ° 43 ' ;mc26;139,15;139,15;Mars;5168;Roddenberry;Roddenberry;Crater, craters;AA;139.15;-49.71;355.57;-48.54;-50.88;357.36;353.76;Planetographic  +East  0 - 360;mc26;"Gene; American engineer, television producer (1921-1991).";North America;American;Approved;1994;;11/17/10
Mars;PORTER;MAAA5069S24624;Formation nommée;Cratère;AA;PORTER Russell W.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1871;???;1949;;246,24;246 ° 14 ' ;-50,69;-50 ° 41 ' ;mc25;103,99;103,99;Mars;4804;Porter;Porter;Crater, craters;AA;103.99;-50.69;246.24;-49.82;-51.57;247.62;244.87;Planetographic  +East  0 - 360;mc25;"Russell W.; American Astronome (1871-1949).";North America;American;Approved;1973;68;11/17/10
Mars;DOUGLASS;MAAA5167S28946;Formation nommée;Cratère;AA;DOUGLASS Andrew E.;Approuvé par l'UAI en 1973;Astronome;Etats Unis d'Amérique;américain;19;19ème siècle;???;1867;???;1962;;289,46;289 ° 28 ' ;-51,67;-51 ° 40 ' ;mc25;92,95;92,95;Mars;1631;Douglass;Douglass;Crater, craters;AA;92.95;-51.67;289.46;-50.89;-52.46;290.73;288.22;Planetographic  +East  0 - 360;mc25;"Andrew E.; American Astronome (1867-1962).";North America;American;Approved;1973;68;11/17/10
