BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Jupiter;BANDE TEMPEREE NORD NORD 180E;JUBE3700N18000;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD NORD 180E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;180,00;180°0';37;37°0';358500;4800;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE TEMPEREE NORD NORD 270E;JUBE3700N27000;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD NORD 270E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;270,00;270°0';37;37°0';358500;4800;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TEMPEREE NORD 0E;JUZO3300N0;Formation nommée;Région colorée pâle;ZO;ZONE TEMPEREE NORD 0E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;0,00;0°0';33;33°0';376500;4900;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TEMPEREE NORD 90E;JUZO3300N9000;Formation nommée;Région colorée pâle;ZO;ZONE TEMPEREE NORD 90E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;90,00;90°0';33;33°0';376500;4900;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TEMPEREE NORD 180E;JUZO3300N18000;Formation nommée;Région colorée pâle;ZO;ZONE TEMPEREE NORD 180E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;180,00;180°0';33;33°0';376500;4900;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;ZONE TEMPEREE NORD 270E;JUZO3300N27000;Formation nommée;Région colorée pâle;ZO;ZONE TEMPEREE NORD 270E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;270,00;270°0';33;33°0';376500;4900;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE TEMPEREE NORD 0E;JUBE2700N0;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD 0E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;0,00;0°0';27;27°0';400000;9700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE TEMPEREE NORD 90E;JUBE2700N9000;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD 90E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;90,00;90°0';27;27°0';400000;9700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE TEMPEREE NORD 180E;JUBE2700N18000;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD 180E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;180,00;180°0';27;27°0';400000;9700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
Jupiter;BANDE TEMPEREE NORD 270E;JUBE2700N27000;Formation nommée;Région colorée sombre;BE;BANDE TEMPEREE NORD 270E;Origine inconnue (18ème siècle ?);Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;270,00;270°0';27;27°0';400000;9700;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI;Pas de données UAI
