BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Io;SHAMSHU MONS;IOMO1204S28859;Formation nommée;Montagnes;MO;SHAMSHU MONS;Approuvé par l'UAI en 2000;Déesse;Arabie;arabe;Non applicable;Non applicable;Non applicable;Non applicable;Déesse arabe du Soleil;288.59;288°35';-12.04;-12°2';210;???;Io;5465;Shamshu Mons;Shamshu Mons;Mons, montes;MO;210;-12.04;288.59;-9.09;-14.24;291.75;285.13;Planetographic  +East  0 - 360;;Arabian sun goddess.;Asia;Arabian;Approved;2000;83;10.01.2006;
Io;SHAMSHU PATERA;IOPE995S29683;Formation nommée;Cratère complexe / Caldera;PE;SHAMSHU PATERA;Approuvé par l'UAI en 1997;Déesse;Arabie;arabe;Non applicable;Non applicable;Non applicable;Non applicable;Déesse arabe du Soleil;296.83;296°49';-9.95;-9°57';107.12;???;Io;5466;Shamshu Patera;Shamshu Patera;Patera, paterae;PE;107.12;-9.95;296.83;-8.66;-11.06;298.49;295.47;Planetographic  +East  0 - 360;;Arabian sun goddess.;Asia;Arabian;Approved;1997;83;10.01.2006;
Io;SHANGO PATERA;IOPE3246N25949;Formation nommée;Cratère complexe / Caldera;PE;SHANGO PATERA;Approuvé par l'UAI en 2000;Dieu;Nigeria;Nigerian;Non applicable;Non applicable;Non applicable;Non applicable;Dieu yoruba du tonnerre;259.49;259°29';32.46;32°27';90.8;???;Io;5467;Shango Patera;Shango Patera;Patera, paterae;PE;90.8;32.46;259.49;33.67;31.22;260.61;257.99;Planetographic  +East  0 - 360;;Yoruba thunder god.;Africa;Nigeria;Approved;2000;83;10.01.2006;
Io;SHOSHU PATERA;IOPE2038S3529;Formation nommée;Cratère complexe / Caldera;PE;SHOSHU PATERA;Approuvé par l'UAI en 1982;Héros;Caucase;caucasien;Non applicable;Non applicable;Non applicable;Non applicable;Divinité caucasienne du feu;35.29;35°17';-20.38;-20°23';23.24;???;Io;5501;Shoshu Patera;Shoshu Patera;Patera, paterae;PE;23.24;-20.38;35.29;-20.14;-20.64;35.67;34.92;Planetographic  +East  0 - 360;;Caucasian patron of fire.;Europe;Caucasus;Approved;1982;30;12/30/08;
Io;SIGURD PATERA;IOPE577S26195;Formation nommée;Cratère complexe / Caldera;PE;SIGURD PATERA;Approuvé par l'UAI en 1997;Héros;Norway;Norse;Non applicable;Non applicable;Non applicable;Non applicable;Héros nordique du Soleil;261.95;261°56';-5.77;-5°46';52.87;???;Io;5529;Sigurd Patera;Sigurd Patera;Patera, paterae;PE;52.87;-5.77;261.95;-5.09;-6.5;262.7;261.11;Planetographic  +East  0 - 360;;Norse sun hero.;Europe;Norse;Approved;1997;83;10.01.2006;
Io;SILPIUM MONS;IOMO5262S8765;Formation nommée;Montagnes;MO;SILPIUM MONS;Approuvé par l'UAI en 1979;Non applicable;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Endroit où Io mourut de chagrin;87.65;87°39';-52.62;-52°37';114.5;???;Io;5535;Silpium Mons;Silpium Mons;Mons, montes;MO;114.5;-52.62;87.65;-51.52;-54.07;91.06;85.15;Planetographic  +East  0 - 360;;Greek. where Io dies of grief in some legends.;Europe;Greek;Approved;1979;19;04.09.2009;
Io;SIUN PATERA;IOPE4975S35968;Formation nommée;Cratère complexe / Caldera;PE;SIUN PATERA;Approuvé par l'UAI en 1985;Dieu;Peuple nanai;nanai;Non applicable;Non applicable;Non applicable;Non applicable;Dieu nanai du Soleil;359.68;359°40';-49.75;-49°45';52.49;???;Io;5588;Siun Patera;Siun Patera;Patera, paterae;PE;52.49;-49.75;359.68;-49.23;-50.55;360.88;358.47;Planetographic  +East  0 - 360;;Nanai (Siberia) sun god.;Asia;Nanai;Approved;1985;54;04.09.2009;
Io;SKYTHIA MONS;IOMO2633N26219;Formation nommée;Montagnes;MO;SKYTHIA MONS;Approuvé par l'UAI en 1997;Non applicable;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Io traversa cette région dans ses errements;262.19;262°11';26.33;26°19';249.62;???;Io;5596;Skythia Mons;Skythia Mons;Mons, montes;MO;249.62;26.33;262.19;30.15;23.06;264.65;257.14;Planetographic  +East  0 - 360;;Io passed by here in her wanderings.;Europe;Greek;Approved;1997;27;10.01.2006;
Io;SOBO FLUCTUS;IOFL1403N20924;Formation nommée;Terrain d'écoulement;FL;SOBO FLUCTUS;Approuvé par l'UAI en 2003;Divinité;Haïti;haïtien;Non applicable;Non applicable;Non applicable;Non applicable;Esprit vaudou haïtien du tonnerre;209.24;209°14';14.03;14°1';44.78;???;Io;5615;Sobo Fluctus;Sobo Fluctus;Fluctus, fluctÅ«s;FL;44.78;14.03;209.24;14.49;13.7;209.83;208.39;Planetographic  +East  0 - 360;;Haitian voodoo thunder spirit.;South and Central America;Haiti;Approved;2003;171;10.01.2006;
Io;STEROPES PATERA;IOPE1550N22108;Formation nommée;Cratère complexe / Caldera;PE;STEROPES PATERA;Approuvé par l'UAI en 2003;Demi dieu;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Un des cyclopes grecs qui créait les éclairs pour Zeus;221.08;221°4';15.5;15°30';27.74;???;Io;5702;Steropes Patera;Steropes Patera;Patera, paterae;PE;27.74;15.5;221.08;15.82;15.19;221.45;220.72;Planetographic  +East  0 - 360;;One of the Greek Cyclops who created thunderbolts for Zeus.;Europe;Greek;Approved;2003;1;10.01.2006;
Io;SUI JEN PATERA;IOPE1914S35744;Formation nommée;Cratère complexe / Caldera;PE;SUI JEN PATERA;Approuvé par l'UAI en 1985;Héros;Chine;chinois;Non applicable;Non applicable;Non applicable;Non applicable;Héros chinois qui découvrit le feu;357.44;357°26';-19.14;-19°8';28.01;???;Io;5748;Sui Jen Patera;Sui Jen Patera;Patera, paterae;PE;28.01;-19.14;357.44;-18.91;-19.41;357.87;356.95;Planetographic  +East  0 - 360;;Chinese hero who discovered fire.;Asia;China;Approved;1985;30;10.01.2006;
Io;SURT;IOER4537N2279;Formation nommée;Centre volcanique actif;ER;SURT;Approuvé par l'UAI en 1979;Dieu;Islande;islandais;Non applicable;Non applicable;Non applicable;Non applicable;Dieu islandais des volcans;22.79;22°47';45.37;45°22';0;???;Io;5770;Surt;Surt;Eruptive center;ER;0;45.37;22.79;;;;;Planetographic  +East  0 - 360;;Icelandic volcano god.;Europe;Iceland;Approved;1979;27;10.01.2006;
Io;SURYA PATERA;IOPE2153N20864;Formation nommée;Cratère complexe / Caldera;PE;SURYA PATERA;Approuvé par l'UAI en 2000;Dieu;Inde;indien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu hindou du Soleil;208.64;208°38';21.53;21°31';55.77;???;Io;5774;Surya Patera;Surya Patera;Patera, paterae;PE;55.77;21.53;208.64;22.16;20.92;209.5;207.73;Planetographic  +East  0 - 360;;Hindu sun god.;Asia;India;Approved;2000;83;10.01.2006;
Io;SUSANOO PATERA;IOPE2246N14025;Formation nommée;Cratère complexe / Caldera;PE;SUSANOO PATERA;Approuvé par l'UAI en 2000;Dieu;Japon;japonais;Non applicable;Non applicable;Non applicable;Non applicable;Dieu japonais des tempêtes et du tonnerre;140.25;140°15';22.46;22°27';55.22;???;Io;5778;Susanoo Patera;Susanoo Patera;Patera, paterae;PE;55.22;22.46;140.25;23.34;21.69;140.96;139.68;Planetographic  +East  0 - 360;;Japanese storm and thunder god.;Asia;Japan;Approved;2000;1;10.01.2006;
Io;SVAROG PATERA;IOPE4851S9435;Formation nommée;Cratère complexe / Caldera;PE;SVAROG PATERA;Approuvé par l'UAI en 1979;Dieu;Russie;russe;Non applicable;Non applicable;Non applicable;Non applicable;Dieu forgeron russe;94.35;94°20';-48.51;-48°31';124.39;???;Io;5781;Svarog Patera;Svarog Patera;Patera, paterae;PE;124.39;-48.51;94.35;-47.83;-49.7;96.88;91.35;Planetographic  +East  0 - 360;;Russian smith god.;Europe;Russia;Approved;1979;83;04.09.2009;
Io;TALOS PATERAE;IOPE2635S524;Formation nommée;Cratère complexe / Caldera;PE;TALOS PATERAE;Approuvé par l'UAI en 1982;Héros;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Neveu de Daedalus, également forgeron;5.24;5°14';-26.35;-26°21';28;???;Io;5839;Talos Paterae;Talos Paterae;Patera, paterae;PE;28;-26.35;5.24;-26.18;-26.58;5.72;4.8;Planetographic  +East  0 - 360;;Nephew of Daedalus. also a blacksmith.;Europe;Greek;Approved;1982;1;08.06.2012;Name changed from Talos Patera to Talos Paterae August 3, 2012.
Io;TARANIS PATERA;IOPE7112S33203;Formation nommée;Cratère complexe / Caldera;PE;TARANIS PATERA;Approuvé par l'UAI en 1985;Dieu;Nation celte;celte;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du tonnerre celte;332.03;332°1';-71.12;-71°7';95.76;???;Io;5867;Taranis Patera;Taranis Patera;Patera, paterae;PE;95.76;-71.12;332.03;-69.86;-72.54;336.39;328.11;Planetographic  +East  0 - 360;;Celtic thunder god.;Europe;Celtic;Approved;1985;1;04.09.2009;
Io;TARSUS REGIO;IORE3669S30660;Formation nommée;Large région géographique;RE;TARSUS REGIO;Approuvé par l'UAI en 1979;Non applicable;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Io traversa cette région dans ses errements;306.6;306°36';-36.69;-36°41';1498.59;???;Io;5873;Tarsus Regio;Tarsus Regio;Regio, regiones;RE;1498.59;-36.69;306.6;-17.91;-64.47;325.03;287.97;Planetographic  +East  0 - 360;;Io passed through here in her wanderings.;Europe;Greek;Approved;1979;19;10.01.2006;
Io;TAWHAKI PATERA;IOPE339N28379;Formation nommée;Cratère complexe / Caldera;PE;TAWHAKI PATERA;Approuvé par l'UAI en 2000;Dieu;Nouvelle Zélande;néo zélandais;Non applicable;Non applicable;Non applicable;Non applicable;Dieu maori des éclairs;283.79;283°47';3.39;3°23';47.42;???;Io;5886;Tawhaki Patera;Tawhaki Patera;Patera, paterae;PE;47.42;3.39;283.79;4.03;2.78;284.41;283.13;Planetographic  +East  0 - 360;;MÄori lightening god.;Oceania;New Zealand;Approved;2000;65;12.01.2010;
Io;TAWHAKI VALLIS;IOVA31N28724;Formation nommée;Vallée;VA;TAWHAKI VALLIS;Approuvé par l'UAI en 2006;Dieu;Nouvelle Zélande;néo zélandais;Non applicable;Non applicable;Non applicable;Non applicable;Dieu maori des éclairs;287.24;287°14';0.31;0°18';165.67;???;Io;5887;Tawhaki Vallis;Tawhaki Vallis;Vallis, valles;VA;165.67;0.31;287.24;2.73;-1.99;288.1;286.5;Planetographic  +East  0 - 360;;MÄori lightning god.;Oceania;New Zealand;Approved;2006;65;12.01.2010;
Io;TAW PATERA;IOPE3365S163;Formation nommée;Cratère complexe / Caldera;PE;TAW PATERA;Approuvé par l'UAI en 1982;Divinité;Peuple monguor;monguor;Non applicable;Non applicable;Non applicable;Non applicable;Nom mongor pour le feu ou la chaleur;1.63;1°37';-33.65;-33°39';7.04;???;Io;5884;Taw Patera;Taw Patera;Patera, paterae;PE;7.04;-33.65;1.63;-33.58;-33.73;1.74;1.52;Planetographic  +East  0 - 360;;Monguor word for fire or hearth.;Asia;Monguor;Approved;1982;30;10.01.2006;
Io;TELEGONUS MENSAE;IOMN5237S24463;Formation nommée;Plateau avec falaises;MN;TELEGONUS MENSAE;Approuvé par l'UAI en 2000;Héros;Grèce;Non applicable;Non applicable;Non applicable;Non applicable;Non applicable;Roi égyptien que Io épousa;244.63;244°37';-52.37;-52°22';329.5;???;Io;5905;Telegonus Mensae;Telegonus Mensae;Mensa, mensae;MN;329.5;-52.37;244.63;-48.53;-57.04;251.64;234.98;Planetographic  +East  0 - 360;;Egyptian king whom Io married.;Europe;Greek;Approved;2000;1;10.01.2006;
Io;THOMAGATA PATERA;IOPE2565N19403;Formation nommée;Cratère complexe / Caldera;PE;THOMAGATA PATERA;Approuvé par l'UAI en 2006;Dieu;Colombie;colombien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu chibcha de la tempête, esprit de feu terrifiant qui volait dans les airs tout en changeant les hommes en animaux ;194.03;194°1';25.65;25°38';55.2;???;Io;5975;Thomagata Patera;Thomagata Patera;Patera, paterae;PE;55.2;25.65;194.03;26.59;24.9;194.43;193.5;Planetographic  +East  0 - 360;;Chibcha storm god, a terrifying fire spirit who flew through the air changing men into animals.;South and Central America;Colombia;Approved;2006;1;10.01.2006;
Io;THOR;IOER3920N22688;Formation nommée;Centre volcanique actif;ER;THOR;Approuvé par l'UAI en 2006;Dieu;Norway;Norse;Non applicable;Non applicable;Non applicable;Non applicable;Dieu nordique du tonnerre;226.88;226°52';39.2;39°12';240.3;???;Io;5978;Thor;Thor;Eruptive center;ER;240.3;39.2;226.88;41.76;36.24;231.83;223.24;Planetographic  +East  0 - 360;;Norse god of thunder.;Europe;Norse;Approved;2006;1;10.01.2006;
Io;TIEN MU PATERA;IOPE1231N22566;Formation nommée;Cratère complexe / Caldera;PE;TIEN MU PATERA;Approuvé par l'UAI en 2003;Divinité;Chine;chinois;Non applicable;Non applicable;Non applicable;Non applicable;Divinité chinoise;225.66;225°39';12.31;12°18';26.71;???;Io;5995;Tien Mu Patera;Tien Mu Patera;Patera, paterae;PE;26.71;12.31;225.66;12.7;11.98;226.09;225.24;Planetographic  +East  0 - 360;;Chinese Mother-Lightening.;Asia;China;Approved;2003;1;10.01.2006;
Io;TIERMES PATERA;IOPE2229N985;Formation nommée;Cratère complexe / Caldera;PE;TIERMES PATERA;Approuvé par l'UAI en 1997;Dieu;Peuple lappon;lappon;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du tonnerre lapon;9.85;9°51';22.29;22°17';112.56;???;Io;5996;Tiermes Patera;Tiermes Patera;Patera, paterae;PE;112.56;22.29;9.85;24.1;20.94;11.03;8.67;Planetographic  +East  0 - 360;;Lapp thunder god.;Europe;Lapp;Approved;1997;27;10.01.2006;
Io;TOHIL MONS;IOMO2842S19843;Formation nommée;Montagnes;MO;TOHIL MONS;Approuvé par l'UAI en 1997;Dieu;Nation maya;maya;Non applicable;Non applicable;Non applicable;Non applicable;Dieu d'Amérique centrale qui donna le feu aux hommes;198.43;198°25';-28.42;-28°25';433.44;???;Io;6043;Tohil Mons;Tohil Mons;Mons, montes;MO;433.44;-28.42;198.43;-23.8;-31.94;206.06;192.97;Planetographic  +East  0 - 360;;Central American god who gave fire to man.;South and Central America;Mayan;Approved;1997;1;10.01.2006;
Io;TOHIL PATERA;IOPE2625S20191;Formation nommée;Cratère complexe / Caldera;PE;TOHIL PATERA;Approuvé par l'UAI en 1979;Dieu;Nation maya;maya;Non applicable;Non applicable;Non applicable;Non applicable;Dieu d'Amérique centrale qui donna le feu aux hommes;201.91;201°54';-26.25;-26°15';126.46;???;Io;6044;Tohil Patera;Tohil Patera;Patera, paterae;PE;126.46;-26.25;201.91;-24.47;-28.05;203.66;200.11;Planetographic  +East  0 - 360;;Central American god who gave fire to man.;South and Central America;Mayan;Approved;1979;1;04.09.2009;
Io;TOL-AVA PATERA;IOPE175N3796;Formation nommée;Cratère complexe / Caldera;PE;TOL-AVA PATERA;Approuvé par l'UAI en 1985;Déesse;Mordvinia (Russie);mordvinien;Non applicable;Non applicable;Non applicable;Non applicable;Déesse mordviniène du feu;37.96;37°57';1.75;1°45';87.22;???;Io;6048;Tol-Ava Patera;Tol Ava Patera;Patera, paterae;PE;87.22;1.75;37.96;2.48;1.07;39.3;36.61;Planetographic  +East  0 - 360;;Mordvinian (Russia) goddess of fire.;Europe;Mordvinian;Approved;1985;51;12/30/08;
Io;TSUI GOAB FLUCTUS;IOFL127S19655;Formation nommée;Terrain d'écoulement;FL;TSUI GOAB FLUCTUS;Approuvé par l'UAI en 2003;Dieu;Peuple hottentot;hottentot;Non applicable;Non applicable;Non applicable;Non applicable;Etre suprême hottentot associé au feu;196.55;196°33';-1.27;-1°16';111.38;???;Io;6119;Tsui Goab Fluctus;Tsui Goab Fluctus;Fluctus, fluctÅ«s;FL;111.38;-1.27;196.55;0.55;-2.77;197.74;194.79;Planetographic  +East  0 - 360;;Hottentot (southern Africa) supreme being, associated with thunder.;Africa;Hottentot;Approved;2003;27;11/17/08;
Io;TSUI GOAB THOLUS;IOTH18S19705;Formation nommée;Petite colline ou montagne en dôme;TH;TSUI GOAB THOLUS;Approuvé par l'UAI en 2003;Dieu;Peuple hottentot;hottentot;Non applicable;Non applicable;Non applicable;Non applicable;Etre suprême hottentot associé au feu;197.05;197°3';-0.18;0°11';48.54;???;Io;6120;Tsui Goab Tholus;Tsui Goab Tholus;Tholus, tholi;TH;48.54;-0.18;197.05;0.51;-0.87;197.59;196.51;Planetographic  +East  0 - 360;;Hottentot (southern Africa) supreme being, associated with thunder.;Africa;Hottentot;Approved;2003;27;11/17/08;
Io;TUNG YO FLUCTUS;IOFL1732S349;Formation nommée;Terrain d'écoulement;FL;TUNG YO FLUCTUS;Approuvé par l'UAI en 1985;Dieu;Chine;chinois;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du feu chinois;3.49;3°29';-17.32;-17°19';457.95;???;Io;6130;Tung Yo Fluctus;Tung Yo Fluctus;Fluctus, fluctÅ«s;FL;457.95;-17.32;3.49;-10.16;-22.54;10.1;-1.5;Planetographic  +East  0 - 360;;Chinese fire god.;Asia;China;Approved;1985;30;10.01.2006;
Io;TUNG YO PATERA;IOPE1800S35905;Formation nommée;Cratère complexe / Caldera;PE;TUNG YO PATERA;Approuvé par l'UAI en 1985;Dieu;Chine;chinois;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du feu chinois;359.05;359°3';-18;-18°0';49.59;???;Io;6131;Tung Yo Patera;Tung Yo Patera;Patera, paterae;PE;49.59;-18;359.05;-17.27;-18.78;359.58;358.55;Planetographic  +East  0 - 360;;Chinese fire god.;Asia;China;Approved;1985;30;10.01.2006;
Io;TUPAN PATERA;IOPE1868S21885;Formation nommée;Cratère complexe / Caldera;PE;TUPAN PATERA;Approuvé par l'UAI en 1997;Dieu;Brésil;brésilien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du tonnerre des indiens Tupi-Guarani au Brésil;218.85;218°50';-18.68;-18°41';78.55;???;Io;6135;Tupan Patera;Tupan Patera;Patera, paterae;PE;78.55;-18.68;218.85;-17.78;-19.72;220.03;217.67;Planetographic  +East  0 - 360;;Thunder god of the Tupi-Guarani Indians of Brazil.;South and Central America;Brazil;Approved;1997;83;10.01.2006;
Io;[TVASHTAR CATENA];IOCA6276N23647;Formation nommée;Chaîne de cratères;CA;[TVASHTAR CATENA];Approuvé par l'UAI en 2000;Dieu;Inde;indien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu hindou du Soleil et forgeron qui fabriquait les éclairs pour le dieu du tonnerre Indra;236.47;236°28';62.76;62°45';306.19;???;Io;6159;[Tvashtar Catena];Tvashtar Catena;Catena, catenae;CA;306.19;62.76;236.47;66.14;58.68;244.19;228.18;Planetographic  +East  0 - 360;;Indian sun god and smith who forged the thunderbolt of the thunder god Indra. (Changed to Tvashtar Paterae.);Asia;India;Dropped;2000;1;03.01.2007;
Io;TVASHTAR MENSAE;IOMN6160N24006;Formation nommée;Plateau avec falaises;MN;TVASHTAR MENSAE;Approuvé par l'UAI en 2006;Dieu;Inde;indien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu hindou du Soleil et forgeron qui fabriquait les éclairs pour le dieu du tonnerre Indra;240.06;240°3';61.6;61°36';293;???;Io;6160;Tvashtar Mensae;Tvashtar Mensae;Mensa, mensae;MN;293;61.6;240.06;66.02;56.86;247.74;233.11;Planetographic  +East  0 - 360;;Indian sun god and smith who forged the thunderbolt of the thunder god Indra.;Asia;India;Approved;2006;1;10.01.2006;
Io;TVASHTAR PATERAE;IOPE6276N23647;Formation nommée;Cratère complexe / Caldera;PE;TVASHTAR PATERAE;Approuvé par l'UAI en 2000;Dieu;Inde;indien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu hindou du Soleil et forgeron qui fabriquait les éclairs pour le dieu du tonnerre Indra;236.47;236°28';62.76;62°45';305;???;Io;14131;Tvashtar Paterae;Tvashtar Paterae;Patera, paterae;PE;305;62.76;236.47;66.99;58.65;244.07;228.25;Planetographic  +East  0 - 360;;Indian sun god and smith who forged the thunderbolt of the thunder god Indra. ;Asia;India;Approved;2000;1;10.01.2006;
Io;UKKO PATERA;IOPE3082N34152;Formation nommée;Cratère complexe / Caldera;PE;UKKO PATERA;Approuvé par l'UAI en 1997;Dieu;Finlande;Finnois;Non applicable;Non applicable;Non applicable;Non applicable;Dieu finnois du tonnerre;341.52;341°31';30.82;30°49';36.03;???;Io;6193;Ukko Patera;Ukko Patera;Patera, paterae;PE;36.03;30.82;341.52;31.21;30.42;342.15;340.89;Planetographic  +East  0 - 360;;Finnish thunder god.;Europe;Finland;Approved;1997;83;10.01.2006;
Io;UŒLGEN PATERA;IOPE4074S7278;Formation nommée;Cratère complexe / Caldera;PE;UŒLGEN PATERA;Approuvé par l'UAI en 1979;Dieu;Sibérie;sibérien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu sibérien Qui découvrit le feu;72.78;72°46';-40.74;-40°44';49.81;???;Io;6941;Ãœlgen Patera;Ulgen Patera;Patera, paterae;PE;49.81;-40.74;72.78;-40.15;-41.38;73.8;71.79;Planetographic  +East  0 - 360;;Siberian progenitor god who struck first fire.;Asia;Siberia;Approved;1979;27;12/30/08;
Io;UTA FLUCTUS;IOFL3312S34386;Formation nommée;Terrain d'écoulement;FL;UTA FLUCTUS;Approuvé par l'UAI en 1985;Dieu;Sumer;sumérien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du Soleil sumérien;343.86;343°51';-33.12;-33°7';366.67;???;Io;6253;Uta Fluctus;Uta Fluctus;Fluctus, fluctÅ«s;FL;366.67;-33.12;343.86;-27.44;-38.02;349.31;338.41;Planetographic  +East  0 - 360;;Sumerian sun god.;Asia;Sumerian;Approved;1985;22;10.01.2006;
Io;UTA PATERA;IOPE3586S33748;Formation nommée;Cratère complexe / Caldera;PE;UTA PATERA;Approuvé par l'UAI en 1979;Dieu;Sumer;sumérien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du Soleil sumérien;337.48;337°28';-35.86;-35°52';33.84;???;Io;6254;Uta Patera;Uta Patera;Patera, paterae;PE;33.84;-35.86;337.48;-35.35;-36.39;337.98;336.99;Planetographic  +East  0 - 360;;Sumerian sun god.;Asia;Sumerian;Approved;1979;28;10.01.2006;
Io;VAHAGN PATERA;IOPE2419S927;Formation nommée;Cratère complexe / Caldera;PE;VAHAGN PATERA;Approuvé par l'UAI en 1979;Dieu;Arménie;arménien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du feu arménien;9.27;9°16';-24.19;-24°11';95.24;???;Io;6270;Vahagn Patera;Vahagn Patera;Patera, paterae;PE;95.24;-24.19;9.27;-22.69;-25.15;10.37;7.92;Planetographic  +East  0 - 360;;Armenian fire god.;Asia;Armenian;Approved;1979;1;10.01.2006;
Io;VIRACOCHA PATERA;IOPE6175S7993;Formation nommée;Cratère complexe / Caldera;PE;VIRACOCHA PATERA;Approuvé par l'UAI en 1979;Dieu;Nation inca;inca;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du Soleil quéchua;79.93;79°55';-61.75;-61°45';60.61;???;Io;6398;Viracocha Patera;Viracocha Patera;Patera, paterae;PE;60.61;-61.75;79.93;-61.01;-62.59;81.94;78.24;Planetographic  +East  0 - 360;;Qechua sun god.;South and Central America;Inca;Approved;1979;7;04.09.2009;
Io;VIVASVANT PATERA;IOPE7559N6648;Formation nommée;Cratère complexe / Caldera;PE;VIVASVANT PATERA;Approuvé par l'UAI en 2006;Dieu;Inde;indien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu Hindou du Soleil matinal;66.48;66°28';75.59;75°35';98.67;???;Io;6416;Vivasvant Patera;Vivasvant Patera;Patera, paterae;PE;98.67;75.59;66.48;77.03;73.93;70.7;62.7;Planetographic  +East  0 - 360;;Hindu god of the morning sun.;Asia;India;Approved;2006;83;10.01.2006;
Io;VOLUND;IOER2933N18825;Formation nommée;Centre volcanique actif;ER;VOLUND;Approuvé par l'UAI en 1979;Dieu;Allemagne;allemand;Non applicable;Non applicable;Non applicable;Non applicable;Dieu forgeron suprême germanique;188.25;188°15';29.33;29°19';427.26;???;Io;6433;Volund;Volund;Eruptive center;ER;427.26;29.33;188.25;33.8;21.47;193.87;182.65;Planetographic  +East  0 - 360;;Germanic supreme smith of the gods.;Europe;Germany;Approved;1979;27;04.09.2009;
Io;WABASSO PATERA;IOPE2289S19335;Formation nommée;Cratère complexe / Caldera;PE;WABASSO PATERA;Approuvé par l'UAI en 2003;Dieu;Peuple potawatomi;potawatomi;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du Soleil potawatomi;193.35;193°20';-22.89;-22°53';30.6;???;Io;6469;Wabasso Patera;Wabasso Patera;Patera, paterae;PE;30.6;-22.89;193.35;-22.63;-23.23;193.68;192.67;Planetographic  +East  0 - 360;;Potawatomi (north central U.S.) sun god.;North America;Potawatomi;Approved;2003;83;10.01.2006;
Io;WAYLAND PATERA;IOPE3255S13417;Formation nommée;Cratère complexe / Caldera;PE;WAYLAND PATERA;Approuvé par l'UAI en 2000;Héros;Angleterre;anglais;Non applicable;Non applicable;Non applicable;Non applicable;Forgeron légendaire anglo-saxon;134.17;134°10';-32.55;-32°33';94.47;???;Io;6501;Wayland Patera;Wayland Patera;Patera, paterae;PE;94.47;-32.55;134.17;-31.05;-33.99;135.66;132.68;Planetographic  +East  0 - 360;;Anglo-Saxon legendary smith.;Europe;England;Approved;2000;83;10.01.2006;
Io;YAW PATERA;IOPE962N22766;Formation nommée;Cratère complexe / Caldera;PE;YAW PATERA;Approuvé par l'UAI en 2003;Dieu;Israel;hébreu;Non applicable;Non applicable;Non applicable;Non applicable;Dieu du Soleil hébreu à Gaza;227.66;227°39';9.62;9°37';36.55;???;Io;6645;Yaw Patera;Yaw Patera;Patera, paterae;PE;36.55;9.62;227.66;10.19;9.25;228.44;227.4;Planetographic  +East  0 - 360;;Hebrew sun god at Gaza.;Asia;Hebrew;Approved;2003;83;10.01.2006;
Io;ZAL MONTES;IOMO3843N28282;Formation nommée;Montagnes;MO;ZAL MONTES;Approuvé par l'UAI en 2000;Dieu;Iran;iranien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu iranien du Soleil;282.82;282°49';38.43;38°25';436;???;Io;6694;Zal Montes;Zal Montes;Mons, montes;MO;436;38.43;282.82;43.98;31.29;289.82;275.2;Planetographic  +East  0 - 360;;Iranian sun god.;Asia;Iran;Approved;2000;83;10.01.2006;
Io;ZAL PATERA;IOPE4014N28554;Formation nommée;Cratère complexe / Caldera;PE;ZAL PATERA;Approuvé par l'UAI en 1997;Dieu;Iran;iranien;Non applicable;Non applicable;Non applicable;Non applicable;Dieu iranien du Soleil;285.54;285°32';40.14;40°8';168.11;???;Io;6695;Zal Patera;Zal Patera;Patera, paterae;PE;168.11;40.14;285.54;42.81;37.73;288.24;282.84;Planetographic  +East  0 - 360;;Iranian sun god.;Asia;Iran;Approved;1997;83;10.01.2006;
