BODY;NAME;PUN;NAMETYPE;TYPE;TYPECODE;NAMEDETAIL;NAMEORIGIN;WORK;COUNTRY;NATIONALTY;CENTURYN;CENTURYC;BIRTHDATE;DEATHDATE;FACTS;LONGIN;LONGIC;LATIN;LATIC;LENGTHKM;WIDEKM;Target;Feature_ID;Feature_Name;Clean_Feature_Name;Feature_Type;Feature_Type_Code;Diameter;Center_Latitude;Center_Longitude;Northern_Latitude;Southern_Latitude;Eastern_Longitude;Western_Longitude;Coordinate_System;Quad;Origin;Continent;Ethnicity;Approval_Status;Approval_Date;Reference;Last_Updated;Additional_Info
Europa;ARGADNEL REGIO;EURE1460S15150;Named formation;Broad geographic region;RE;ARGADNEL REGIO;Approuved by IAU in 2003;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;In Celtic mythology, one of the islands of Earthly paradise seen during Bran's voyage.;151.5;151°30';-14.6;-14°-36';1900;???;Europa;361;Argadnel Regio;Argadnel Regio;Regio, regiones;RE;1900;-14.6;151.5;5;-36;190;117;Planetographic  +East  0 - 360;;In Celtic mythology, one of the islands of Earthly paradise seen during Bran's voyage.;Europe;Celtic;Approved;2003;160;03.08.2007;
Europa;ARGIOPE LINEA;EULI170S16440;Named formation;Dark or bright elongate marking;LI;ARGIOPE LINEA;Approuved by IAU in 1979;Goddess;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. another name for Telephassa.;164.4;164°24';-1.7;-1°-42';689;???;Europa;367;Argiope Linea;Argiope Linea;Linea, lineae;LI;689;-1.7;164.4;1;-8.6;176.5;155.2;Planetographic  +East  0 - 360;;Greek. another name for Telephassa.;Europe;Greek;Approved;1979;19;10.01.2006;
Europa;ARRAN CHAOS;EUCH1340N27950;Named formation;Distinctive area of broken terrain;CH;ARRAN CHAOS;Approuved by IAU in Aug 23, 2007;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Island where ManannÃ¡n had a palace.;279.5;279°30';13.4;13°24';26;???;Europa;14303;Arran Chaos;Arran Chaos;Chaos, chaoses;CH;26;13.4;279.5;14;12.8;280;279;Planetographic  +East  0 - 360;;Island where ManannÃ¡n had a palace.;Europe;Celtic;Approved;Aug 23, 2007;128;11/17/08;
Europa;ASTERIUS LINEA;EULI1490N8920;Named formation;Dark or bright elongate marking;LI;ASTERIUS LINEA;Approuved by IAU in 1979;God;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. Europa's husband after Zeus.;89.2;89°12';14.9;14°54';1943;???;Europa;438;Asterius Linea;Asterius Linea;Linea, lineae;LI;1943;14.9;89.2;34.8;-13.8;117.4;61.7;Planetographic  +East  0 - 360;;Greek. Europa's husband after Zeus.;Europe;Greek;Approved;1979;19;10.01.2006;
Europa;ASTYPALAEA LINEA;EULI7580S14790;Named formation;Dark or bright elongate marking;LI;ASTYPALAEA LINEA;Approuved by IAU in 1997;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Sister of Europa.;147.9;147°54';-75.8;-75°-47';817;???;Europa;443;Astypalaea Linea;Astypalaea Linea;Linea, lineae;LI;817;-75.8;147.9;-64.2;-75.7;166;76.1;Planetographic  +East  0 - 360;;Sister of Europa.;Europe;Greek;Approved;1997;1;10.01.2006;
Europa;AUTONOE LINEA;EULI1820N19490;Named formation;Dark or bright elongate marking;LI;AUTONOE LINEA;Approuved by IAU in 2000;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Daughter of Harmonia and Cadmus in Greek mythology.;194.9;194°54';18.2;18°12';760;???;Europa;494;AutonoÃ« Linea;Autonoe Linea;Linea, lineae;LI;760;18.2;194.9;28.6;5;204.1;189.9;Planetographic  +East  0 - 360;;Daughter of Harmonia and Cadmus in Greek mythology.;Europe;Greek;Approved;2000;1;11/17/08;
Europa;AVAGDDU;EUAA140N19050;Named formation;Crater;AA;AVAGDDU;Approuved by IAU in 2000;Deity;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Celtic storm deity, ill-fated son of Tegid the Bald.;190.5;190°30';1.4;1°24';10;10;Europa;499;Avagddu;Avagddu;Crater, craters;AA;10;1.4;190.5;1.6;1.2;190.6;190.3;Planetographic  +East  0 - 360;;Celtic storm deity, ill-fated son of Tegid the Bald.;Europe;Celtic;Approved;2000;83;10.01.2006;
Europa;BALGATAN REGIO;EURE5000S33000;Named formation;Broad geographic region;RE;BALGATAN REGIO;Approuved by IAU in May 11, 2007;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;In Celtic mythology, pass to which the Tuatha DÃ© Dannan retreated before the battle with the Fir Bolgs.;330;330°0';-50;-50°0';2500;???;Europa;14292;Balgatan Regio;Balgatan Regio;Regio, regiones;RE;2500;-50;330;-15;-77;240;60;Planetographic  +East  0 - 360;;In Celtic mythology, pass to which the Tuatha DÃ© Dannan retreated before the battle with the Fir Bolgs.;Europe;Celtic;Approved;May 11, 2007;128;11/17/08;
Europa;BALOR;EUAA5280S26220;Named formation;Crater;AA;BALOR;Approuved by IAU in 2000;God;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Celtic god of the night whose evil eye caused the death of those on whom it glanced.;262.2;262°11';-52.8;-52°-47';4.8;4.8;Europa;581;Balor;Balor;Crater, craters;AA;4.8;-52.8;262.2;;;;;Planetographic  +East  0 - 360;;Celtic god of the night whose evil eye caused the death of those on whom it glanced.;Europe;Celtic;Approved;2000;83;10.01.2006;
Europa;BELUS LINEA;EULI930N12860;Named formation;Dark or bright elongate marking;LI;BELUS LINEA;Approuved by IAU in 1979;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. Agenor's twin brother.;128.6;128°35';9.3;9°18';2437;???;Europa;681;Belus Linea;Belus Linea;Linea, lineae;LI;2437;9.3;128.6;24.3;-4.9;168;84.1;Planetographic  +East  0 - 360;;Greek. Agenor's twin brother.;Europe;Greek;Approved;1979;19;10.01.2006;
Europa;BOEOTIA MACULA;EUMA5360S19320;Named formation;Dark spot;MA;BOEOTIA MACULA;Approuved by IAU in 1997;Place;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Place where Cadmus led cow before it stopped at site of Thebes.;193.2;193°11';-53.6;-53°-36';30;???;Europa;792;Boeotia Macula;Boeotia Macula;Macula, maculae;MA;30;-53.6;193.2;-53.1;-54.3;193.8;192.5;Planetographic  +East  0 - 360;;Place where Cadmus led cow before it stopped at site of Thebes.;Europe;Greek;Approved;1997;19;10.01.2006;
Europa;BRESS;EUAA3764N26134;Named formation;Crater;AA;BRESS;Approuved by IAU in 2006;Deity;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Beautiful son of Elatha in Celtic mythology.;261.34;261°20';37.64;37°38';10;10;Europa;6967;Bress;Bress;Crater, craters;AA;10;37.64;261.34;37.8;37.5;261.6;261.09;Planetographic  +East  0 - 360;;Beautiful son of Elatha in Celtic mythology.;Europe;Celtic;Approved;2006;128;10.01.2006;
Europa;BRIGID;EUAA1080N27870;Named formation;Crater;AA;BRIGID;Approuved by IAU in 2000;Goddess;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Celtic goddess of healing, smiths, fertility and poetry.;278.7;278°41';10.8;10°48';9.5;9.5;Europa;882;Brigid;Brigid;Crater, craters;AA;9.5;10.8;278.7;;;;;Planetographic  +East  0 - 360;;Celtic goddess of healing, smiths, fertility and poetry.;Europe;Celtic;Approved;2000;160;10.01.2006;
Europa;BUTTERDON LINEA;EULI4470S35990;Named formation;Dark or bright elongate marking;LI;BUTTERDON LINEA;Approuved by IAU in 2003;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Stone row in England.;359.9;359°53';-44.7;-44°-42';1900;???;Europa;937;Butterdon Linea;Butterdon Linea;Linea, lineae;LI;1900;-44.7;359.9;-29.4;-41;315;44.8;Planetographic  +East  0 - 360;;Stone row in England.;Europe;Celtic;Approved;2003;142;10.01.2006;
Europa;CADMUS LINEA;EULI3870N16830;Named formation;Dark or bright elongate marking;LI;CADMUS LINEA;Approuved by IAU in 1979;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. brother of Europa.;168.3;168°18';38.7;38°42';3548;???;Europa;955;Cadmus Linea;Cadmus Linea;Linea, lineae;LI;3548;38.7;168.3;35.5;15.2;200.3;121.5;Planetographic  +East  0 - 360;;Greek. brother of Europa.;Europe;Greek;Approved;1979;19;10.01.2006;
Europa;CALLANISH;EULG1670S2550;Named formation;Large ringed feature;LG;CALLANISH;Approuved by IAU in 1997;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Stone circle in the Outer Hebrides, Scotland.;25.5;25°30';-16.7;-16°-42';107;???;Europa;974;Callanish;Callanish;Large ringed feature;LG;107;-16.7;25.5;-14.7;-18.6;27.4;23.6;Planetographic  +East  0 - 360;;Stone circle in the Outer Hebrides, Scotland.;Europe;Celtic;Approved;1997;142;10.01.2006;
Europa;CAMULUS;EUAA2650S27890;Named formation;Crater;AA;CAMULUS;Approuved by IAU in 2000;God;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Gaelic war god.;278.9;278°53';-26.5;-26°-30';4.5;4.5;Europa;993;Camulus;Camulus;Crater, craters;AA;4.5;-26.5;278.9;;;;;Planetographic  +East  0 - 360;;Gaelic war god.;Europe;Celtic;Approved;2000;128;10.01.2006;
Europa;CASTALIA MACULA;EUMA160S13430;Named formation;Dark spot;MA;CASTALIA MACULA;Approuved by IAU in 2003;Place;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Greek. spring where Cadmus, brother of Europa, killed the dragon.;134.3;134°18';-1.6;-1°-36';35;???;Europa;1048;Castalia Macula;Castalia Macula;Macula, maculae;MA;35;-1.6;134.3;-0.9;-2.2;134.9;133.8;Planetographic  +East  0 - 360;;Greek. spring where Cadmus, brother of Europa, killed the dragon.;Europe;Greek;Approved;2003;19;10.01.2006;
Europa;CHTHONIUS LINEA;EULI140S5580;Named formation;Dark or bright elongate marking;LI;CHTHONIUS LINEA;Approuved by IAU in 1997;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Survivor of the men Cadmus sowed with dragon's teeth, a founder of Thebes.;55.8;55°47';-1.4;-1°-24';2180;???;Europa;1207;Chthonius Linea;Chthonius Linea;Linea, lineae;LI;2180;-1.4;55.8;9;3.2;92.1;15.1;Planetographic  +East  0 - 360;;Survivor of the men Cadmus sowed with dragon's teeth, a founder of Thebes.;Europe;Greek;Approved;1997;19;10.01.2006;
Europa;CILICIA FLEXUS;EUFE5950S18830;Named formation;Curvilinear low ridge;FE;CILICIA FLEXUS;Approuved by IAU in 1979;Place;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Land named for Cilix on his search for Europa.;188.3;188°18';-59.5;-59°-30';1312;???;Europa;1215;Cilicia Flexus;Cilicia Flexus;Flexus, flexÅ«s;FE;1312;-59.5;188.3;-42.3;-61.4;221.5;147.2;Planetographic  +East  0 - 360;;Land named for Cilix on his search for Europa.;Europe;Greek;Approved;1979;19;10.01.2006;
Europa;CILIX;EUAA260N17810;Named formation;Crater;AA;CILIX;Approuved by IAU in 1985;Human;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Brother of Europa.;178.1;178°5';2.6;2°36';15;15;Europa;1216;Cilix;Cilix;Crater, craters;AA;15;2.6;178.1;2.8;2.4;178.3;177.8;Planetographic  +East  0 - 360;;Brother of Europa. Defines 182° longitude on Europa.;Europe;Greek;Approved;1985;19;01.04.2008;Defines 182 degrees longitude on Europa.
Europa;CLIODHNA;EUAA250S28360;Named formation;Crater;AA;CLIODHNA;Approuved by IAU in 2000;Goddess;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Celtic goddess of beauty who was lured asleep by music, then swept away by a great wave.;283.6;283°36';-2.5;-2°-30';3;3;Europa;1246;Cliodhna;Cliodhna;Crater, craters;AA;3;-2.5;283.6;;;;;Planetographic  +East  0 - 360;;Celtic goddess of beauty who was lured asleep by music, then swept away by a great wave.;Europe;Celtic;Approved;2000;160;10.01.2006;
Europa;CONAMARA CHAOS;EUCH970N8730;Named formation;Distinctive area of broken terrain;CH;CONAMARA CHAOS;Approuved by IAU in 1997;Place;Celtic nation;Celtic;Not appliable;Not appliable;Not appliable;Not appliable;Rugged part of western Ireland named for Conmac, son of the Queen of Connacht.;87.3;87°17';9.7;9°42';143.7;???;Europa;1282;Conamara Chaos;Conamara Chaos;Chaos, chaoses;CH;143.7;9.7;87.3;11.9;6.6;88.9;85.3;Planetographic  +East  0 - 360;;Rugged part of western Ireland named for Conmac, son of the Queen of Connacht.;Europe;Celtic;Approved;1997;142;10.01.2006;
Europa;CORICK LINEA;EULI1780N34170;Named formation;Dark or bright elongate marking;LI;CORICK LINEA;Approuved by IAU in 2003;Place;Ireland;Irish;Not appliable;Not appliable;Not appliable;Not appliable;Stone row in Ireland.;341.7;341°41';17.8;17°48';1300;???;Europa;1310;Corick Linea;Corick Linea;Linea, lineae;LI;1300;17.8;341.7;24.6;10.4;360;314;Planetographic  +East  0 - 360;;Stone row in Ireland.;Europe;Ireland;Approved;2003;142;10.01.2006;
Europa;CORMAC;EUAA3690S27190;Named formation;Crater;AA;CORMAC;Approuved by IAU in 2000;King;Ireland;Irish;Not appliable;Not appliable;Not appliable;Not appliable;Cormac Mac Art, High King of Ulster in Irish myths.;271.9;271°53';-36.9;-36°-53';4;4;Europa;1314;Cormac;Cormac;Crater, craters;AA;4;-36.9;271.9;;;;;Planetographic  +East  0 - 360;;Cormac Mac Art, High King of Ulster in Irish myths.;Europe;Ireland;Approved;2000;160;10.01.2006;
Europa;CYCLADES MACULA;EUMA6250S16870;Named formation;Dark spot;MA;CYCLADES MACULA;Approuved by IAU in 1997;Place;Greece;Greek;Not appliable;Not appliable;Not appliable;Not appliable;Islands where Rhadamanthys reigned.;168.7;168°41';-62.5;-62°-30';107;???;Europa;1361;Cyclades Macula;Cyclades Macula;Macula, maculae;MA;107;-62.5;168.7;-60.7;-64.1;170.4;165.8;Planetographic  +East  0 - 360;;Islands where Rhadamanthys reigned.;Europe;Greek;Approved;1997;1;10.01.2006;
